Ensembl Gene ID	Ensembl Transcript ID	Gene Biotype	Transcript Start (bp)	Transcript End (bp)
ENSG00000231074	ENST00000602550	antisense	30289296	30326404
ENSG00000231074	ENST00000438412	antisense	30290794	30326387
ENSG00000231074	ENST00000444126	antisense	30291006	30326334
ENSG00000231074	ENST00000449544	antisense	30291006	30326347
ENSG00000231074	ENST00000454129	antisense	30291006	30326376
ENSG00000231074	ENST00000454269	antisense	30291006	30326386
ENSG00000231074	ENST00000426882	antisense	30291006	30327150
ENSG00000231074	ENST00000412685	antisense	30291375	30326866
ENSG00000231074	ENST00000602698	antisense	30292245	30296237
ENSG00000231074	ENST00000602861	antisense	30292334	30296237
ENSG00000231074	ENST00000413358	antisense	30294407	30326897
ENSG00000231074	ENST00000602290	antisense	30294677	30326363
ENSG00000231074	ENST00000602319	antisense	30300774	30304115
ENSG00000231074	ENST00000602516	antisense	30304071	30306960
ENSG00000231074	ENST00000602498	antisense	30304075	30326137
ENSG00000231245	ENST00000426049	processed_pseudogene	32511336	32511737
ENSG00000231721	ENST00000423414	antisense	130941760	131108063
ENSG00000231721	ENST00000433079	antisense	130944162	131107030
ENSG00000231721	ENST00000451786	antisense	130944167	131110176
ENSG00000231721	ENST00000443623	antisense	130944168	130984109
ENSG00000231721	ENST00000435523	antisense	130944796	131088474
ENSG00000231721	ENST00000431189	antisense	130945610	131107979
ENSG00000231721	ENST00000416999	antisense	131042836	131052550
ENSG00000231721	ENST00000429901	antisense	131052444	131108099
ENSG00000231767	ENST00000443181	processed_pseudogene	192716183	192716648
ENSG00000231851	ENST00000432211	antisense	105097052	105098637
ENSG00000231851	ENST00000449177	antisense	105097060	105102944
ENSG00000231969	ENST00000449714	antisense	149587196	149848233
ENSG00000232024	ENST00000411836	processed_pseudogene	35525176	35525763
ENSG00000232149	ENST00000436391	processed_pseudogene	123603139	123603931
ENSG00000232150	ENST00000495613	processed_pseudogene	50172089	50173181
ENSG00000232187	ENST00000450676	processed_pseudogene	22696023	22696574
ENSG00000232220	ENST00000413496	antisense	53874626	53876049
ENSG00000232442	ENST00000449500	antisense	63627227	63628824
ENSG00000232442	ENST00000411579	antisense	63627250	63628707
ENSG00000232472	ENST00000447718	processed_pseudogene	24788392	24789069
ENSG00000232533	ENST00000429630	antisense	143379692	143380495
ENSG00000232559	ENST00000428370	unprocessed_pseudogene	66554588	66576923
ENSG00000232573	ENST00000417615	processed_pseudogene	98972879	98973301
ENSG00000232581	ENST00000434951	antisense	6578565	6588974
ENSG00000232656	ENST00000437374	antisense	1022666	1044201
ENSG00000232656	ENST00000420381	antisense	1022668	1043683
ENSG00000232656	ENST00000428780	antisense	1022668	1044198
ENSG00000232656	ENST00000434470	antisense	1022674	1035921
ENSG00000232656	ENST00000536039	antisense	1036823	1044024
ENSG00000232702	ENST00000416077	processed_pseudogene	51410081	51410537
ENSG00000232729	ENST00000450426	processed_transcript	74688939	74728765
ENSG00000232729	ENST00000434256	processed_transcript	74699460	74728849
ENSG00000232729	ENST00000594967	processed_transcript	74700087	74727886
ENSG00000232729	ENST00000601921	processed_transcript	74700087	74729001
ENSG00000232729	ENST00000619652	processed_transcript	74726444	74728889
ENSG00000232729	ENST00000595409	processed_transcript	74726950	74727883
ENSG00000232807	ENST00000397264	antisense	5934270	5945900
ENSG00000232807	ENST00000448685	antisense	5943490	5945738
ENSG00000232807	ENST00000454321	antisense	5943504	5945749
ENSG00000232907	ENST00000439595	antisense	36507702	36573275
ENSG00000232907	ENST00000433238	antisense	36512609	36526130
ENSG00000232907	ENST00000425233	antisense	36525501	36572984
ENSG00000232907	ENST00000559455	antisense	36562207	36573157
ENSG00000232907	ENST00000559804	antisense	36570492	36573391
ENSG00000232931	ENST00000412393	lincRNA	95807118	95814776
ENSG00000232931	ENST00000448494	lincRNA	95807118	95816215
ENSG00000232940	ENST00000450514	antisense	33249534	33254944
ENSG00000232940	ENST00000422366	antisense	33249584	33251939
ENSG00000232940	ENST00000427196	antisense	33249596	33254989
ENSG00000232940	ENST00000442228	antisense	33250279	33251635
ENSG00000232956	ENST00000577700	lincRNA	44983023	44986637
ENSG00000232956	ENST00000578968	lincRNA	44983023	44986834
ENSG00000232956	ENST00000579383	lincRNA	44983026	44986656
ENSG00000232956	ENST00000585030	lincRNA	44983026	44986669
ENSG00000232956	ENST00000580458	lincRNA	44983034	44986650
ENSG00000232956	ENST00000438705	lincRNA	44983085	44986570
ENSG00000232956	ENST00000584327	lincRNA	44983137	44986560
ENSG00000232956	ENST00000582727	lincRNA	44983615	44986674
ENSG00000232956	ENST00000584686	lincRNA	44983847	44986668
ENSG00000232956	ENST00000580528	lincRNA	44985462	44986961
ENSG00000233016	ENST00000414282	antisense	136721366	136728184
ENSG00000233016	ENST00000416970	antisense	136724658	136728184
ENSG00000233016	ENST00000436596	antisense	136724660	136726483
ENSG00000233016	ENST00000447221	antisense	136725234	136728184
ENSG00000233223	ENST00000415124	antisense	7581964	7584072
ENSG00000233223	ENST00000572046	antisense	7582012	7583010
ENSG00000233223	ENST00000417897	antisense	7582016	7584068
ENSG00000233223	ENST00000573187	antisense	7582472	7583518
ENSG00000233270	ENST00000435815	processed_pseudogene	5576660	5576938
ENSG00000233328	ENST00000442087	processed_pseudogene	171670517	171670939
ENSG00000233426	ENST00000434851	processed_pseudogene	58251440	58252525
ENSG00000233476	ENST00000434005	processed_pseudogene	22510616	22511999
ENSG00000233762	ENST00000433675	processed_pseudogene	171517270	171517716
ENSG00000233799	ENST00000454037	antisense	764487	765074
ENSG00000233830	ENST00000453115	processed_pseudogene	27458163	27458849
ENSG00000233913	ENST00000522551	processed_pseudogene	168616352	168616996
ENSG00000234055	ENST00000434250	antisense	129097854	129100266
ENSG00000234203	ENST00000430920	antisense	4972851	4974681
ENSG00000234268	ENST00000438127	processed_pseudogene	117035797	117036051
ENSG00000234287	ENST00000457554	processed_pseudogene	40761545	40761799
ENSG00000234431	ENST00000434645	lincRNA	201166965	201167546
ENSG00000234478	ENST00000440540	antisense	226148003	226155071
ENSG00000234585	ENST00000419314	transcribed_unprocessed_pseudogene	65038354	65074713
ENSG00000234585	ENST00000426828	transcribed_unprocessed_pseudogene	65038360	65074713
ENSG00000234585	ENST00000452026	transcribed_unprocessed_pseudogene	65064999	65073848
ENSG00000234608	ENST00000428207	lincRNA	111839764	111842902
ENSG00000234608	ENST00000443596	lincRNA	111839767	111841902
ENSG00000234608	ENST00000456429	lincRNA	111839768	111842902
ENSG00000234608	ENST00000442119	lincRNA	111839770	111841906
ENSG00000234608	ENST00000590479	lincRNA	111839777	111841710
ENSG00000234608	ENST00000609228	lincRNA	111839807	111841706
ENSG00000234608	ENST00000609983	lincRNA	111839910	111841710
ENSG00000234617	ENST00000422681	antisense	43349644	43351962
ENSG00000234664	ENST00000436882	processed_pseudogene	29730713	29730985
ENSG00000234741	ENST00000449289	processed_transcript	173863900	173867989
ENSG00000234741	ENST00000414075	processed_transcript	173863901	173866206
ENSG00000234741	ENST00000448718	processed_transcript	173863901	173867043
ENSG00000234741	ENST00000436285	processed_transcript	173863901	173867043
ENSG00000234741	ENST00000456812	processed_transcript	173863901	173867043
ENSG00000234741	ENST00000452197	processed_transcript	173863901	173867983
ENSG00000234741	ENST00000450589	processed_transcript	173863901	173867987
ENSG00000234741	ENST00000412059	processed_transcript	173863901	173867987
ENSG00000234741	ENST00000431268	processed_transcript	173863901	173867989
ENSG00000234741	ENST00000436656	processed_transcript	173863901	173867989
ENSG00000234741	ENST00000430245	processed_transcript	173863901	173868882
ENSG00000234741	ENST00000454813	processed_transcript	173863902	173864871
ENSG00000234741	ENST00000422183	processed_transcript	173863902	173867043
ENSG00000234741	ENST00000422207	processed_transcript	173863904	173864906
ENSG00000234741	ENST00000454068	processed_transcript	173863911	173867815
ENSG00000234741	ENST00000444470	processed_transcript	173863954	173864905
ENSG00000234741	ENST00000434796	processed_transcript	173863980	173864901
ENSG00000234741	ENST00000449589	processed_transcript	173864016	173867989
ENSG00000234741	ENST00000451607	processed_transcript	173864034	173867729
ENSG00000234741	ENST00000422008	processed_transcript	173864484	173867030
ENSG00000234741	ENST00000442067	processed_transcript	173864631	173867043
ENSG00000234741	ENST00000455838	processed_transcript	173864955	173867989
ENSG00000234741	ENST00000416952	processed_transcript	173865168	173867988
ENSG00000234741	ENST00000432536	processed_transcript	173865244	173867689
ENSG00000234741	ENST00000456293	processed_transcript	173865249	173867991
ENSG00000234741	ENST00000443799	processed_transcript	173865353	173867989
ENSG00000234741	ENST00000421068	processed_transcript	173865818	173867987
ENSG00000234741	ENST00000425771	processed_transcript	173865867	173867040
ENSG00000234741	ENST00000458220	processed_transcript	173866216	173867987
ENSG00000234771	ENST00000418747	antisense	128108581	128118693
ENSG00000234793	ENST00000417267	antisense	241754793	241755740
ENSG00000234797	ENST00000484430	processed_pseudogene	59768352	59769146
ENSG00000234851	ENST00000471152	processed_pseudogene	161429127	161429597
ENSG00000234912	ENST00000568363	processed_transcript	77086716	77093762
ENSG00000234912	ENST00000434411	processed_transcript	77088673	77094990
ENSG00000234912	ENST00000566583	processed_transcript	77088749	77094983
ENSG00000234912	ENST00000565256	processed_transcript	77088749	77094983
ENSG00000234912	ENST00000366365	processed_transcript	77088868	77090098
ENSG00000234945	ENST00000608473	antisense	27335535	27337323
ENSG00000234945	ENST00000416453	antisense	27335542	27337825
ENSG00000234945	ENST00000585326	antisense	27335777	27337444
ENSG00000234945	ENST00000592265	antisense	27335945	27337459
ENSG00000234945	ENST00000590383	antisense	27337211	27342599
ENSG00000234945	ENST00000590754	antisense	27337223	27337784
ENSG00000234945	ENST00000585645	antisense	27337223	27337800
ENSG00000234945	ENST00000587586	antisense	27337223	27340008
ENSG00000234945	ENST00000589232	antisense	27337223	27340237
ENSG00000234945	ENST00000588707	antisense	27337223	27340824
ENSG00000234945	ENST00000589853	antisense	27337223	27341764
ENSG00000234961	ENST00000456355	antisense	17233325	17234833
ENSG00000234964	ENST00000524732	processed_pseudogene	59781318	59781722
ENSG00000234975	ENST00000466086	processed_pseudogene	228687415	228687826
ENSG00000235016	ENST00000437204	antisense	50116022	50156085
ENSG00000235016	ENST00000425674	antisense	50118165	50156020
ENSG00000235027	ENST00000449248	antisense	1760348	1762486
ENSG00000235043	ENST00000513307	processed_pseudogene	86949669	86950113
ENSG00000235174	ENST00000424573	processed_pseudogene	73373108	73373263
ENSG00000235191	ENST00000416432	antisense	48910930	48918891
ENSG00000235236	ENST00000415982	antisense	48979918	48983985
ENSG00000235236	ENST00000429681	antisense	48979932	48983866
ENSG00000235238	ENST00000445436	processed_pseudogene	29636060	29636343
ENSG00000235245	ENST00000424450	antisense	133295187	133295977
ENSG00000235261	ENST00000424915	antisense	49422946	49424431
ENSG00000235272	ENST00000444122	processed_pseudogene	166586124	166586477
ENSG00000235298	ENST00000448389	antisense	83972233	83975777
ENSG00000235333	ENST00000435460	transcribed_unprocessed_pseudogene	100352360	100353692
ENSG00000235351	ENST00000435195	antisense	241724615	241725693
ENSG00000235423	ENST00000543217	antisense	123252030	123260447
ENSG00000235423	ENST00000541002	antisense	123252242	123261483
ENSG00000235423	ENST00000542427	antisense	123258748	123260503
ENSG00000235423	ENST00000544890	antisense	123258977	123261219
ENSG00000235522	ENST00000596418	antisense	105846534	105855240
ENSG00000235522	ENST00000427050	antisense	105854503	105857177
ENSG00000235522	ENST00000615184	antisense	105854981	105855755
ENSG00000235522	ENST00000618432	antisense	105854981	105857177
ENSG00000235522	ENST00000613614	antisense	105854981	105857177
ENSG00000235522	ENST00000598281	antisense	105855043	105857177
ENSG00000235552	ENST00000489915	transcribed_processed_pseudogene	6462144	6463010
ENSG00000235552	ENST00000583065	transcribed_processed_pseudogene	6462152	6463015
ENSG00000235655	ENST00000369387	processed_pseudogene	174719908	174720318
ENSG00000235663	ENST00000419679	antisense	31764310	31765588
ENSG00000235837	ENST00000418907	antisense	16695871	16719898
ENSG00000235859	ENST00000496846	processed_pseudogene	30371508	30372741
ENSG00000235989	ENST00000432624	antisense	30922308	30926550
ENSG00000235989	ENST00000422995	antisense	30922345	30926654
ENSG00000235989	ENST00000609557	antisense	30922410	30925192
ENSG00000235989	ENST00000441558	antisense	30922449	30932449
ENSG00000236017	ENST00000443929	antisense	1401769	1403493
ENSG00000236017	ENST00000425740	antisense	1401811	1413915
ENSG00000236017	ENST00000420411	antisense	1402043	1413131
ENSG00000236017	ENST00000419737	antisense	1403459	1414028
ENSG00000236017	ENST00000602357	antisense	1403510	1414024
ENSG00000236200	ENST00000398804	antisense	43699765	43708138
ENSG00000236200	ENST00000439057	antisense	43699923	43707341
ENSG00000236200	ENST00000434346	antisense	43702097	43704469
ENSG00000236200	ENST00000453015	antisense	43703395	43704746
ENSG00000236200	ENST00000418149	antisense	43704314	43707330
ENSG00000236263	ENST00000455788	antisense	155211151	155213819
ENSG00000236439	ENST00000422457	processed_pseudogene	202471864	202472117
ENSG00000236498	ENST00000425779	antisense	61868432	61886082
ENSG00000236528	ENST00000455431	antisense	25859613	25863420
ENSG00000236540	ENST00000415503	antisense	20062980	20066077
ENSG00000236540	ENST00000608610	antisense	20063011	20066434
ENSG00000236540	ENST00000600937	antisense	20063011	20069162
ENSG00000236540	ENST00000595864	antisense	20063011	20070261
ENSG00000236540	ENST00000596334	antisense	20063011	20070274
ENSG00000236540	ENST00000600617	antisense	20063011	20070454
ENSG00000236540	ENST00000601746	antisense	20063011	20070500
ENSG00000236540	ENST00000598339	antisense	20063011	20070522
ENSG00000236540	ENST00000609644	antisense	20063034	20069165
ENSG00000236540	ENST00000609191	antisense	20063034	20070543
ENSG00000236552	ENST00000439189	processed_pseudogene	96750288	96750899
ENSG00000236618	ENST00000425081	antisense	1516931	1518096
ENSG00000236810	ENST00000427796	antisense	23760382	23778287
ENSG00000236810	ENST00000447961	antisense	23771611	23772397
ENSG00000236850	ENST00000426066	processed_transcript	22303224	22322847
ENSG00000237017	ENST00000452097	antisense	54119511	54125343
ENSG00000237054	ENST00000424245	antisense	22919456	22923407
ENSG00000237054	ENST00000609885	antisense	22919621	22923251
ENSG00000237054	ENST00000457443	antisense	22920639	22923403
ENSG00000237054	ENST00000599580	antisense	22920911	22926830
ENSG00000237054	ENST00000595662	antisense	22921038	22926619
ENSG00000237054	ENST00000587245	antisense	22921038	22926825
ENSG00000237054	ENST00000590290	antisense	22921041	22926900
ENSG00000237350	ENST00000421246	processed_pseudogene	22727375	22727950
ENSG00000237399	ENST00000601046	antisense	3141632	3164249
ENSG00000237399	ENST00000598280	antisense	3141632	3167972
ENSG00000237399	ENST00000430356	antisense	3141672	3148622
ENSG00000237493	ENST00000552016	processed_pseudogene	55980432	55981035
ENSG00000237506	ENST00000448168	processed_pseudogene	87703343	87704203
ENSG00000237758	ENST00000412556	processed_pseudogene	230725143	230725403
ENSG00000237836	ENST00000452900	antisense	18890296	18894335
ENSG00000237836	ENST00000439295	antisense	18892744	18894497
ENSG00000237883	ENST00000453103	antisense	73947642	73981441
ENSG00000237883	ENST00000439192	antisense	73957970	73981433
ENSG00000237883	ENST00000413452	antisense	73958016	73981361
ENSG00000237938	ENST00000623689	antisense	15720312	15732452
ENSG00000237938	ENST00000615472	antisense	15720737	15732452
ENSG00000237938	ENST00000453804	antisense	15722719	15736896
ENSG00000238045	ENST00000569981	antisense	29808636	29811985
ENSG00000238045	ENST00000563806	antisense	29808649	29809707
ENSG00000238045	ENST00000569039	antisense	29808929	29820366
ENSG00000238045	ENST00000569809	antisense	29817983	29821220
ENSG00000238045	ENST00000564980	antisense	29819417	29821252
ENSG00000238072	ENST00000450566	processed_pseudogene	129410113	129410370
ENSG00000238221	ENST00000379928	antisense	7276031	7298872
ENSG00000239569	ENST00000453677	antisense	105013425	105014321
ENSG00000239775	ENST00000445938	sense_overlapping	44064908	44066079
ENSG00000239775	ENST00000425727	sense_overlapping	44065005	44066079
ENSG00000239776	ENST00000488123	miRNA	127166071	127166127
ENSG00000239969	ENST00000484974	transcribed_unprocessed_pseudogene	102364162	102380633
ENSG00000239969	ENST00000476426	transcribed_unprocessed_pseudogene	102364168	102376318
ENSG00000239969	ENST00000492837	transcribed_unprocessed_pseudogene	102364298	102380631
ENSG00000240211	ENST00000475250	antisense	100436204	100438504
ENSG00000240342	ENST00000488803	processed_pseudogene	118246084	118246962
ENSG00000240567	ENST00000473595	lincRNA	161426427	161448242
ENSG00000240731	ENST00000444968	sense_intronic	1317581	1318689
ENSG00000240801	ENST00000430034	3prime_overlapping_ncrna	2129121	2129964
ENSG00000241357	ENST00000492523	antisense	100435257	100436510
ENSG00000241506	ENST00000478110	processed_pseudogene	68635705	68637024
ENSG00000241728	ENST00000422357	sense_overlapping	44328944	44330046
ENSG00000241728	ENST00000444409	sense_overlapping	44328944	44330221
ENSG00000241741	ENST00000482859	processed_pseudogene	112788083	112788878
ENSG00000242071	ENST00000477943	processed_pseudogene	69885340	69886140
ENSG00000242086	ENST00000457233	lincRNA	195658062	195666682
ENSG00000242086	ENST00000452844	lincRNA	195658065	195664109
ENSG00000242086	ENST00000429897	lincRNA	195658065	195688862
ENSG00000242086	ENST00000453324	lincRNA	195658073	195671791
ENSG00000242086	ENST00000445430	lincRNA	195658077	195686140
ENSG00000242086	ENST00000425425	lincRNA	195658093	195664288
ENSG00000242086	ENST00000446521	lincRNA	195672607	195678067
ENSG00000242086	ENST00000600527	lincRNA	195677784	195696425
ENSG00000242086	ENST00000451982	lincRNA	195681279	195701497
ENSG00000242086	ENST00000601648	lincRNA	195681566	195686347
ENSG00000242086	ENST00000414625	lincRNA	195681603	195696524
ENSG00000242086	ENST00000602127	lincRNA	195681616	195708230
ENSG00000242086	ENST00000597034	lincRNA	195683750	195708268
ENSG00000242086	ENST00000608699	lincRNA	195683777	195686718
ENSG00000242086	ENST00000599448	lincRNA	195686417	195701514
ENSG00000242086	ENST00000598992	lincRNA	195687821	195699170
ENSG00000242086	ENST00000597482	lincRNA	195687821	195701584
ENSG00000242086	ENST00000615493	lincRNA	195688367	195696541
ENSG00000242086	ENST00000420851	lincRNA	195688384	195711689
ENSG00000242086	ENST00000594715	lincRNA	195688582	195708468
ENSG00000242086	ENST00000431767	lincRNA	195688647	195711670
ENSG00000242086	ENST00000451228	lincRNA	195689375	195711875
ENSG00000242086	ENST00000620737	lincRNA	195696437	195708504
ENSG00000242086	ENST00000618708	lincRNA	195698663	195708807
ENSG00000242086	ENST00000608737	lincRNA	195699039	195708370
ENSG00000242086	ENST00000438608	lincRNA	195699148	195711681
ENSG00000242086	ENST00000445707	lincRNA	195700321	195711874
ENSG00000242086	ENST00000596584	lincRNA	195701123	195708760
ENSG00000242086	ENST00000451216	lincRNA	195701639	195708809
ENSG00000242086	ENST00000432194	lincRNA	195701639	195722742
ENSG00000242086	ENST00000420459	lincRNA	195708131	195711875
ENSG00000242086	ENST00000424730	lincRNA	195708134	195711681
ENSG00000242086	ENST00000417704	lincRNA	195708147	195711875
ENSG00000242086	ENST00000602175	lincRNA	195708154	195709219
ENSG00000242086	ENST00000601955	lincRNA	195708154	195709587
ENSG00000242086	ENST00000595382	lincRNA	195708154	195711769
ENSG00000242086	ENST00000597982	lincRNA	195708154	195716589
ENSG00000242086	ENST00000600382	lincRNA	195708154	195717655
ENSG00000242086	ENST00000615212	lincRNA	195708154	195718009
ENSG00000242086	ENST00000612098	lincRNA	195708154	195722712
ENSG00000242086	ENST00000594976	lincRNA	195708154	195722817
ENSG00000242086	ENST00000600288	lincRNA	195708154	195725030
ENSG00000242086	ENST00000599566	lincRNA	195708154	195725187
ENSG00000242086	ENST00000597662	lincRNA	195708154	195729535
ENSG00000242086	ENST00000594446	lincRNA	195708154	195733378
ENSG00000242086	ENST00000595086	lincRNA	195708154	195733551
ENSG00000242086	ENST00000600197	lincRNA	195708154	195733551
ENSG00000242086	ENST00000597871	lincRNA	195708288	195716672
ENSG00000242086	ENST00000455807	lincRNA	195708480	195725081
ENSG00000242086	ENST00000593988	lincRNA	195708486	195719010
ENSG00000242086	ENST00000594101	lincRNA	195708573	195717778
ENSG00000242086	ENST00000432601	lincRNA	195708603	195711875
ENSG00000242125	ENST00000413987	sense_intronic	28505980	28510892
ENSG00000242125	ENST00000447507	sense_intronic	28506043	28508270
ENSG00000242125	ENST00000437681	sense_intronic	28506351	28509633
ENSG00000242294	ENST00000473757	transcribed_unprocessed_pseudogene	100336079	100351900
ENSG00000242294	ENST00000414292	transcribed_unprocessed_pseudogene	100336125	100338990
ENSG00000242294	ENST00000422479	transcribed_unprocessed_pseudogene	100336125	100341328
ENSG00000242294	ENST00000488972	transcribed_unprocessed_pseudogene	100336412	100349754
ENSG00000242294	ENST00000434211	transcribed_unprocessed_pseudogene	100337577	100338805
ENSG00000242294	ENST00000493499	transcribed_unprocessed_pseudogene	100338177	100350158
ENSG00000242294	ENST00000443759	transcribed_unprocessed_pseudogene	100338197	100338886
ENSG00000242299	ENST00000496294	processed_pseudogene	101576489	101576947
ENSG00000242588	ENST00000605862	transcribed_unprocessed_pseudogene	128531698	128629458
ENSG00000242588	ENST00000479267	transcribed_unprocessed_pseudogene	128533652	128615970
ENSG00000243155	ENST00000358073	antisense	180944042	180976482
ENSG00000243199	ENST00000466377	processed_pseudogene	65573459	65574328
ENSG00000243302	ENST00000465971	processed_pseudogene	128651185	128652334
ENSG00000243368	ENST00000471731	antisense	183016255	183017808
ENSG00000243613	ENST00000453778	antisense	153746851	153751227
ENSG00000243679	ENST00000450885	processed_pseudogene	128653969	128654722
ENSG00000243686	ENST00000453002	processed_pseudogene	16044621	16044961
ENSG00000243759	ENST00000460666	processed_pseudogene	143517123	143518229
ENSG00000243762	ENST00000412713	antisense	20110821	20111875
ENSG00000243960	ENST00000445680	sense_overlapping	111438638	111441364
ENSG00000243960	ENST00000416099	sense_overlapping	111438640	111441228
ENSG00000244055	ENST00000427458	antisense	92457564	92491610
ENSG00000244055	ENST00000441539	antisense	92490085	92491579
ENSG00000244151	ENST00000485974	antisense	151074742	151076530
ENSG00000244270	ENST00000497398	processed_pseudogene	49577392	49577794
ENSG00000244313	ENST00000467930	processed_pseudogene	46428653	46429150
ENSG00000244380	ENST00000438872	antisense	48440352	48446632
ENSG00000244380	ENST00000435578	antisense	48440779	48446656
ENSG00000244398	ENST00000459748	processed_pseudogene	16974693	16975013
ENSG00000244560	ENST00000426347	transcribed_unprocessed_pseudogene	149285281	149293762
ENSG00000244560	ENST00000463462	transcribed_unprocessed_pseudogene	149285281	149294053
ENSG00000244560	ENST00000481817	transcribed_unprocessed_pseudogene	149285311	149293823
ENSG00000244560	ENST00000481968	transcribed_unprocessed_pseudogene	149287614	149287917
ENSG00000244560	ENST00000416232	transcribed_unprocessed_pseudogene	149287699	149297312
ENSG00000244560	ENST00000480864	transcribed_unprocessed_pseudogene	149294089	149297302
ENSG00000244563	ENST00000442758	processed_pseudogene	127846736	127847084
ENSG00000244567	ENST00000343987	lincRNA	207821290	207822769
ENSG00000244701	ENST00000467537	antisense	141652381	141656810
ENSG00000244716	ENST00000414070	processed_pseudogene	108992282	108992836
ENSG00000245060	ENST00000501855	lincRNA	180830957	180835726
ENSG00000245060	ENST00000502162	lincRNA	180831024	180835726
ENSG00000245060	ENST00000508309	lincRNA	180831027	180834779
ENSG00000245060	ENST00000509921	lincRNA	180831039	180834871
ENSG00000245060	ENST00000501937	lincRNA	180831365	180835678
ENSG00000245261	ENST00000500590	antisense	43213801	43223860
ENSG00000245322	ENST00000514624	antisense	99950006	99966393
ENSG00000245322	ENST00000507494	antisense	99950490	100037642
ENSG00000245322	ENST00000501976	antisense	99950523	100037705
ENSG00000245322	ENST00000515026	antisense	100008071	100195099
ENSG00000245385	ENST00000501918	antisense	119336249	119337309
ENSG00000245532	ENST00000499732	lincRNA	65422774	65424827
ENSG00000245532	ENST00000501122	lincRNA	65422798	65445540
ENSG00000245532	ENST00000601801	lincRNA	65422800	65423368
ENSG00000245532	ENST00000612303	lincRNA	65423285	65424404
ENSG00000245532	ENST00000616315	lincRNA	65425580	65426385
ENSG00000245849	ENST00000533146	processed_transcript	40686724	40695096
ENSG00000245849	ENST00000526635	processed_transcript	40687723	40695098
ENSG00000245849	ENST00000499988	processed_transcript	40693741	40695107
ENSG00000245910	ENST00000520348	processed_transcript	66921684	66925541
ENSG00000245910	ENST00000520944	processed_transcript	66921818	66925596
ENSG00000245910	ENST00000521399	processed_transcript	66921987	66925541
ENSG00000245910	ENST00000520619	processed_transcript	66922018	66926398
ENSG00000245910	ENST00000521127	processed_transcript	66922271	66925541
ENSG00000246203	ENST00000500626	unprocessed_pseudogene	155614726	155660245
ENSG00000246263	ENST00000520820	antisense	102239394	102252174
ENSG00000246263	ENST00000499653	antisense	102243609	102253333
ENSG00000247049	ENST00000499096	antisense	181224646	181230685
ENSG00000247228	ENST00000566989	antisense	70156340	70173419
ENSG00000247228	ENST00000502126	antisense	70158957	70173448
ENSG00000247271	ENST00000501079	antisense	10858259	10879276
ENSG00000247271	ENST00000529014	antisense	10858268	10878409
ENSG00000247271	ENST00000530344	antisense	10865261	10906802
ENSG00000247556	ENST00000558457	processed_transcript	41283990	41286426
ENSG00000247556	ENST00000558945	processed_transcript	41283990	41298781
ENSG00000247556	ENST00000500949	processed_transcript	41284005	41306534
ENSG00000247556	ENST00000561275	processed_transcript	41284006	41297290
ENSG00000247556	ENST00000559368	processed_transcript	41284008	41288271
ENSG00000247556	ENST00000560706	processed_transcript	41284008	41298069
ENSG00000247556	ENST00000560545	processed_transcript	41284010	41285689
ENSG00000247556	ENST00000561226	processed_transcript	41284021	41287474
ENSG00000247556	ENST00000557993	processed_transcript	41284031	41289155
ENSG00000247556	ENST00000501665	processed_transcript	41284032	41309737
ENSG00000247853	ENST00000501075	antisense	6578622	6584739
ENSG00000248015	ENST00000501448	antisense	1392170	1396467
ENSG00000248015	ENST00000585596	antisense	1393566	1394867
ENSG00000248015	ENST00000589734	antisense	1393578	1394878
ENSG00000248019	ENST00000500765	antisense	88709789	88730103
ENSG00000248019	ENST00000511543	antisense	88721715	88728686
ENSG00000248275	ENST00000514146	processed_transcript	181261212	181264261
ENSG00000248275	ENST00000507434	processed_transcript	181261222	181272307
ENSG00000248275	ENST00000509252	processed_transcript	181261224	181264257
ENSG00000248275	ENST00000433265	processed_transcript	181263634	181264229
ENSG00000248593	ENST00000602547	transcribed_unprocessed_pseudogene	6884682	6885786
ENSG00000248593	ENST00000504533	transcribed_unprocessed_pseudogene	6884898	6885684
ENSG00000249180	ENST00000502568	antisense	96741079	96742698
ENSG00000249249	ENST00000506485	antisense	115602057	115603205
ENSG00000249249	ENST00000508517	antisense	115602244	115620278
ENSG00000249249	ENST00000515570	antisense	115603045	115620659
ENSG00000249353	ENST00000502784	processed_pseudogene	93682838	93683667
ENSG00000249456	ENST00000508096	sense_overlapping	124917143	124942881
ENSG00000249565	ENST00000510079	processed_pseudogene	78180866	78182046
ENSG00000249592	ENST00000503571	antisense	762387	781849
ENSG00000249592	ENST00000507446	antisense	767141	781830
ENSG00000249592	ENST00000503185	antisense	780149	781849
ENSG00000249592	ENST00000503405	antisense	780246	781849
ENSG00000249855	ENST00000513637	processed_pseudogene	43495073	43496454
ENSG00000249936	ENST00000511164	processed_pseudogene	46723830	46724408
ENSG00000249971	ENST00000504539	antisense	138347027	138349641
ENSG00000250135	ENST00000515055	sense_intronic	32170733	32176568
ENSG00000250182	ENST00000503537	processed_pseudogene	14651941	14653329
ENSG00000250186	ENST00000506504	antisense	49404081	49405197
ENSG00000250251	ENST00000343738	transcribed_unprocessed_pseudogene	15125242	15154564
ENSG00000250251	ENST00000424133	transcribed_unprocessed_pseudogene	15126659	15131499
ENSG00000250251	ENST00000546358	transcribed_unprocessed_pseudogene	15132720	15133845
