Ensembl Gene ID	Ensembl Transcript ID	Gene Biotype	Gene Start (bp)	Gene End (bp)
ENSG00000231345	ENST00000449695	transcribed_processed_pseudogene	50655967	50660472
ENSG00000231345	ENST00000421591	transcribed_processed_pseudogene	50655967	50660472
ENSG00000231346	ENST00000450155	lincRNA	111599655	111608723
ENSG00000231346	ENST00000441004	lincRNA	111599655	111608723
ENSG00000231346	ENST00000453988	lincRNA	111599655	111608723
ENSG00000231359	ENST00000496556	processed_pseudogene	6490793	6491098
ENSG00000231364	ENST00000446227	lincRNA	83446053	83454771
ENSG00000231365	ENST00000425884	antisense	119140396	119275973
ENSG00000231365	ENST00000440150	antisense	119140396	119275973
ENSG00000231365	ENST00000457043	antisense	119140396	119275973
ENSG00000231365	ENST00000413531	antisense	119140396	119275973
ENSG00000231365	ENST00000418015	antisense	119140396	119275973
ENSG00000231365	ENST00000445565	antisense	119140396	119275973
ENSG00000231367	ENST00000438085	lincRNA	38406719	38515740
ENSG00000231367	ENST00000417039	lincRNA	38406719	38515740
ENSG00000231367	ENST00000437979	lincRNA	38406719	38515740
ENSG00000231367	ENST00000421463	lincRNA	38406719	38515740
ENSG00000231367	ENST00000413227	lincRNA	38406719	38515740
ENSG00000231390	ENST00000455120	unprocessed_pseudogene	40293082	40293955
ENSG00000231395	ENST00000434170	processed_pseudogene	23878981	23879498
ENSG00000231409	ENST00000491307	processed_pseudogene	34943080	34943394
ENSG00000231418	ENST00000433356	lincRNA	31414645	31421286
ENSG00000231421	ENST00000582291	processed_transcript	30573471	30577000
ENSG00000231421	ENST00000436477	processed_transcript	30573471	30577000
ENSG00000231421	ENST00000584763	processed_transcript	30573471	30577000
ENSG00000231426	ENST00000414038	lincRNA	139854850	139860151
ENSG00000231426	ENST00000431609	lincRNA	139854850	139860151
ENSG00000231427	ENST00000458615	lincRNA	54330697	54349849
ENSG00000231427	ENST00000426205	lincRNA	54330697	54349849
ENSG00000231431	ENST00000560285	transcribed_unprocessed_pseudogene	131279290	131309068
ENSG00000231431	ENST00000416266	transcribed_unprocessed_pseudogene	131279290	131309068
ENSG00000231431	ENST00000425399	transcribed_unprocessed_pseudogene	131279290	131309068
ENSG00000231435	ENST00000418358	lincRNA	8543592	8575501
ENSG00000231437	ENST00000442751	lincRNA	111989770	111998842
ENSG00000231437	ENST00000428461	lincRNA	111989770	111998842
ENSG00000231437	ENST00000438293	lincRNA	111989770	111998842
ENSG00000231439	ENST00000527434	lincRNA	22910	25123
ENSG00000231441	ENST00000426453	antisense	56844002	56864078
ENSG00000231443	ENST00000429866	processed_pseudogene	195937243	195938739
ENSG00000231445	ENST00000419283	processed_pseudogene	162077357	162077651
ENSG00000231454	ENST00000450729	processed_pseudogene	61665579	61666386
ENSG00000231458	ENST00000419919	processed_pseudogene	16683438	16684227
ENSG00000231466	ENST00000434827	processed_pseudogene	25349543	25350322
ENSG00000231473	ENST00000433480	lincRNA	48296513	48303661
ENSG00000231473	ENST00000436963	lincRNA	48296513	48303661
ENSG00000231475	ENST00000438142	IG_V_gene	106349283	106349792
ENSG00000231476	ENST00000421380	lincRNA	1620654	1621405
ENSG00000231484	ENST00000430646	unprocessed_pseudogene	57828331	57837046
ENSG00000231492	ENST00000569737	lincRNA	64420391	64432670
ENSG00000231492	ENST00000449694	lincRNA	64420391	64432670
ENSG00000231494	ENST00000452720	processed_pseudogene	231559903	231560364
ENSG00000231496	ENST00000420825	lincRNA	10960151	10970816
ENSG00000231510	ENST00000443270	lincRNA	5086459	5090899
ENSG00000231518	ENST00000433838	antisense	35930012	35937151
ENSG00000231521	ENST00000437864	antisense	97634515	97636051
ENSG00000231528	ENST00000453010	lincRNA	113113073	113119928
ENSG00000231528	ENST00000434051	lincRNA	113113073	113119928
ENSG00000231529	ENST00000446169	lincRNA	220485104	220487043
ENSG00000231532	ENST00000412134	lincRNA	4628222	4656215
ENSG00000231532	ENST00000432314	lincRNA	4628222	4656215
ENSG00000231532	ENST00000421212	lincRNA	4628222	4656215
ENSG00000231533	ENST00000429444	lincRNA	79420297	79421305
ENSG00000231535	ENST00000444263	lincRNA	3002912	3102272
ENSG00000231535	ENST00000425031	lincRNA	3002912	3102272
ENSG00000231536	ENST00000458252	antisense	110610916	110612404
ENSG00000231538	ENST00000417844	antisense	114828432	114833548
ENSG00000231550	ENST00000424937	processed_pseudogene	169767185	169768799
ENSG00000231563	ENST00000436779	antisense	228407381	228409694
ENSG00000231574	ENST00000436078	lincRNA	177816865	177899224
ENSG00000231574	ENST00000434309	lincRNA	177816865	177899224
ENSG00000231575	ENST00000432707	sense_intronic	94109116	94121107
ENSG00000231584	ENST00000467292	transcribed_unprocessed_pseudogene	96010551	96023380
ENSG00000231584	ENST00000607780	transcribed_unprocessed_pseudogene	96010551	96023380
ENSG00000231584	ENST00000483000	transcribed_unprocessed_pseudogene	96010551	96023380
ENSG00000231584	ENST00000443258	transcribed_unprocessed_pseudogene	96010551	96023380
ENSG00000231584	ENST00000427863	transcribed_unprocessed_pseudogene	96010551	96023380
ENSG00000231585	ENST00000432558	antisense	132011448	132013199
ENSG00000231595	ENST00000458492	lincRNA	14210488	14217922
ENSG00000231597	ENST00000440900	antisense	216854389	216855132
ENSG00000231604	ENST00000458293	lincRNA	56730397	56731460
ENSG00000231607	ENST00000621282	antisense	49982552	50125720
ENSG00000231607	ENST00000425586	antisense	49982552	50125720
ENSG00000231607	ENST00000458725	antisense	49982552	50125720
ENSG00000231607	ENST00000433070	antisense	49982552	50125720
ENSG00000231607	ENST00000443587	antisense	49982552	50125720
ENSG00000231607	ENST00000421758	antisense	49982552	50125720
ENSG00000231607	ENST00000449579	antisense	49982552	50125720
ENSG00000231607	ENST00000235290	antisense	49982552	50125720
ENSG00000231609	ENST00000429952	antisense	63043922	63048640
ENSG00000231609	ENST00000437346	antisense	63043922	63048640
ENSG00000231609	ENST00000412297	antisense	63043922	63048640
ENSG00000231609	ENST00000413549	antisense	63043922	63048640
ENSG00000231611	ENST00000366405	lincRNA	116775110	116775876
ENSG00000231612	ENST00000414565	antisense	245673732	245676478
ENSG00000231616	ENST00000591217	antisense	83831586	83868420
ENSG00000231616	ENST00000615485	antisense	83831586	83868420
ENSG00000231616	ENST00000608866	antisense	83831586	83868420
ENSG00000231616	ENST00000590368	antisense	83831586	83868420
ENSG00000231616	ENST00000590813	antisense	83831586	83868420
ENSG00000231616	ENST00000615666	antisense	83831586	83868420
ENSG00000231616	ENST00000586206	antisense	83831586	83868420
ENSG00000231616	ENST00000589817	antisense	83831586	83868420
ENSG00000231616	ENST00000589233	antisense	83831586	83868420
ENSG00000231616	ENST00000586211	antisense	83831586	83868420
ENSG00000231616	ENST00000592283	antisense	83831586	83868420
ENSG00000231616	ENST00000590417	antisense	83831586	83868420
ENSG00000231616	ENST00000421734	antisense	83831586	83868420
ENSG00000231625	ENST00000574288	transcribed_unprocessed_pseudogene	19615789	19633825
ENSG00000231625	ENST00000452153	transcribed_unprocessed_pseudogene	19615789	19633825
ENSG00000231626	ENST00000424257	lincRNA	104580821	104581890
ENSG00000231628	ENST00000452363	antisense	105279016	105281755
ENSG00000231630	ENST00000429389	lincRNA	2814432	2814998
ENSG00000231632	ENST00000439796	lincRNA	89010034	89010478
ENSG00000231633	ENST00000430111	antisense	102742990	102745224
ENSG00000231649	ENST00000434692	unprocessed_pseudogene	82057647	82063682
ENSG00000231654	ENST00000455390	antisense	166903698	166904835
ENSG00000231662	ENST00000443504	lincRNA	19290319	19321021
ENSG00000231663	ENST00000451795	antisense	234372807	234373593
ENSG00000231666	ENST00000442358	lincRNA	158132044	158140639
ENSG00000231666	ENST00000414848	lincRNA	158132044	158140639
ENSG00000231684	ENST00000423841	processed_pseudogene	182336001	182336334
ENSG00000231686	ENST00000445173	processed_pseudogene	146619597	146620584
ENSG00000231691	ENST00000437919	antisense	204277005	204277948
ENSG00000231704	ENST00000436915	lincRNA	6081103	6093085
ENSG00000231704	ENST00000435547	lincRNA	6081103	6093085
ENSG00000231704	ENST00000428901	lincRNA	6081103	6093085
ENSG00000231711	ENST00000609737	processed_transcript	46039907	46044853
ENSG00000231711	ENST00000421538	processed_transcript	46039907	46044853
ENSG00000231711	ENST00000444890	processed_transcript	46039907	46044853
ENSG00000231713	ENST00000457325	lincRNA	39727755	39730680
ENSG00000231713	ENST00000419826	lincRNA	39727755	39730680
ENSG00000231715	ENST00000444980	processed_pseudogene	50479767	50479991
ENSG00000231721	ENST00000423414	antisense	130941760	131110176
ENSG00000231721	ENST00000433079	antisense	130941760	131110176
ENSG00000231721	ENST00000451786	antisense	130941760	131110176
ENSG00000231721	ENST00000443623	antisense	130941760	131110176
ENSG00000231721	ENST00000435523	antisense	130941760	131110176
ENSG00000231721	ENST00000431189	antisense	130941760	131110176
ENSG00000231721	ENST00000416999	antisense	130941760	131110176
ENSG00000231721	ENST00000429901	antisense	130941760	131110176
ENSG00000231731	ENST00000596439	antisense	127463642	127505801
ENSG00000231731	ENST00000454503	antisense	127463642	127505801
ENSG00000231731	ENST00000598696	antisense	127463642	127505801
ENSG00000231731	ENST00000598065	antisense	127463642	127505801
ENSG00000231731	ENST00000595561	antisense	127463642	127505801
ENSG00000231731	ENST00000599001	antisense	127463642	127505801
ENSG00000231731	ENST00000619302	antisense	127463642	127505801
ENSG00000231739	ENST00000435908	processed_pseudogene	187415552	187415818
ENSG00000231742	ENST00000427333	lincRNA	50172550	50176671
ENSG00000231742	ENST00000411453	lincRNA	50172550	50176671
ENSG00000231744	ENST00000440419	processed_pseudogene	124598707	124599580
ENSG00000231747	ENST00000443291	processed_pseudogene	112621809	112622167
ENSG00000231748	ENST00000413220	antisense	69265342	69268148
ENSG00000231749	ENST00000458677	antisense	69004714	69018323
ENSG00000231767	ENST00000443181	processed_pseudogene	192716183	192716648
ENSG00000231768	ENST00000435574	lincRNA	234527891	234531779
ENSG00000231768	ENST00000421207	lincRNA	234527891	234531779
ENSG00000231769	ENST00000444038	antisense	46097093	46129706
ENSG00000231769	ENST00000437249	antisense	46097093	46129706
ENSG00000231770	ENST00000453671	antisense	194584011	194590260
ENSG00000231770	ENST00000447982	antisense	194584011	194590260
ENSG00000231770	ENST00000419571	antisense	194584011	194590260
ENSG00000231784	ENST00000536214	unitary_pseudogene	752660	755336
ENSG00000231784	ENST00000449830	unitary_pseudogene	752660	755336
ENSG00000231784	ENST00000453414	unitary_pseudogene	752660	755336
ENSG00000231784	ENST00000568946	unitary_pseudogene	752660	755336
ENSG00000231789	ENST00000415330	antisense	9672426	9687555
ENSG00000231793	ENST00000495263	unitary_pseudogene	67612653	67616257
ENSG00000231793	ENST00000514950	unitary_pseudogene	67612653	67616257
ENSG00000231794	ENST00000412549	antisense	135198401	135202356
ENSG00000231794	ENST00000595902	antisense	135198401	135202356
ENSG00000231808	ENST00000416242	lincRNA	112713	113754
ENSG00000231811	ENST00000437430	lincRNA	4345743	4347037
ENSG00000231816	ENST00000424725	lincRNA	59772795	59788848
ENSG00000231817	ENST00000598084	lincRNA	46455135	46486506
ENSG00000231817	ENST00000416521	lincRNA	46455135	46486506
ENSG00000231817	ENST00000458282	lincRNA	46455135	46486506
ENSG00000231817	ENST00000593640	lincRNA	46455135	46486506
ENSG00000231817	ENST00000599175	lincRNA	46455135	46486506
ENSG00000231817	ENST00000595532	lincRNA	46455135	46486506
ENSG00000231817	ENST00000594428	lincRNA	46455135	46486506
ENSG00000231817	ENST00000594153	lincRNA	46455135	46486506
ENSG00000231822	ENST00000424783	processed_pseudogene	99102018	99102752
ENSG00000231829	ENST00000422744	lincRNA	95141925	95168425
ENSG00000231840	ENST00000427392	antisense	143255264	143287380
ENSG00000231840	ENST00000446192	antisense	143255264	143287380
ENSG00000231841	ENST00000414628	processed_pseudogene	152927446	152928207
ENSG00000231845	ENST00000494195	processed_pseudogene	134170487	134171085
ENSG00000231848	ENST00000423051	processed_pseudogene	44996413	44996873
ENSG00000231851	ENST00000432211	antisense	105097052	105102944
ENSG00000231851	ENST00000449177	antisense	105097052	105102944
ENSG00000231856	ENST00000618844	antisense	51803838	51813832
ENSG00000231856	ENST00000456688	antisense	51803838	51813832
ENSG00000231858	ENST00000456176	processed_transcript	191021526	191032314
ENSG00000231858	ENST00000429796	processed_transcript	191021526	191032314
ENSG00000231859	ENST00000441505	processed_pseudogene	97906429	97906822
ENSG00000231864	ENST00000456356	antisense	137063535	137064581
ENSG00000231867	ENST00000429903	sense_intronic	42508624	42509661
ENSG00000231867	ENST00000455116	sense_intronic	42508624	42509661
ENSG00000231868	ENST00000419034	antisense	6443034	6447006
ENSG00000231870	ENST00000420566	unprocessed_pseudogene	30567700	30571748
ENSG00000231871	ENST00000413035	antisense	201688259	201829559
ENSG00000231871	ENST00000421449	antisense	201688259	201829559
ENSG00000231871	ENST00000421159	antisense	201688259	201829559
ENSG00000231876	ENST00000609586	lincRNA	26318107	26334428
ENSG00000231876	ENST00000595007	lincRNA	26318107	26334428
ENSG00000231876	ENST00000598600	lincRNA	26318107	26334428
ENSG00000231876	ENST00000452511	lincRNA	26318107	26334428
ENSG00000231876	ENST00000417476	lincRNA	26318107	26334428
ENSG00000231876	ENST00000432973	lincRNA	26318107	26334428
ENSG00000231876	ENST00000596241	lincRNA	26318107	26334428
ENSG00000231883	ENST00000431947	lincRNA	151196681	151197638
ENSG00000231889	ENST00000532226	antisense	111483511	111598302
ENSG00000231889	ENST00000525151	antisense	111483511	111598302
ENSG00000231889	ENST00000438298	antisense	111483511	111598302
ENSG00000231889	ENST00000442928	antisense	111483511	111598302
ENSG00000231889	ENST00000532353	antisense	111483511	111598302
ENSG00000231889	ENST00000420651	antisense	111483511	111598302
ENSG00000231889	ENST00000449449	antisense	111483511	111598302
ENSG00000231889	ENST00000456352	antisense	111483511	111598302
ENSG00000231889	ENST00000440001	antisense	111483511	111598302
ENSG00000231889	ENST00000440395	antisense	111483511	111598302
ENSG00000231889	ENST00000606892	antisense	111483511	111598302
ENSG00000231889	ENST00000607066	antisense	111483511	111598302
ENSG00000231890	ENST00000419808	antisense	135985176	136022318
ENSG00000231890	ENST00000438432	antisense	135985176	136022318
ENSG00000231890	ENST00000444406	antisense	135985176	136022318
ENSG00000231890	ENST00000446492	antisense	135985176	136022318
ENSG00000231890	ENST00000607985	antisense	135985176	136022318
ENSG00000231890	ENST00000609663	antisense	135985176	136022318
ENSG00000231890	ENST00000609237	antisense	135985176	136022318
ENSG00000231890	ENST00000594219	antisense	135985176	136022318
ENSG00000231890	ENST00000599018	antisense	135985176	136022318
ENSG00000231890	ENST00000595061	antisense	135985176	136022318
ENSG00000231890	ENST00000608471	antisense	135985176	136022318
ENSG00000231890	ENST00000615163	antisense	135985176	136022318
ENSG00000231890	ENST00000597450	antisense	135985176	136022318
ENSG00000231890	ENST00000598565	antisense	135985176	136022318
ENSG00000231890	ENST00000399447	antisense	135985176	136022318
ENSG00000231890	ENST00000593462	antisense	135985176	136022318
ENSG00000231890	ENST00000594735	antisense	135985176	136022318
ENSG00000231890	ENST00000593405	antisense	135985176	136022318
ENSG00000231890	ENST00000601196	antisense	135985176	136022318
ENSG00000231890	ENST00000595624	antisense	135985176	136022318
ENSG00000231890	ENST00000601586	antisense	135985176	136022318
ENSG00000231890	ENST00000613688	antisense	135985176	136022318
ENSG00000231890	ENST00000596410	antisense	135985176	136022318
ENSG00000231890	ENST00000599279	antisense	135985176	136022318
ENSG00000231890	ENST00000444649	antisense	135985176	136022318
ENSG00000231898	ENST00000597915	antisense	170333928	170351118
ENSG00000231898	ENST00000595528	antisense	170333928	170351118
ENSG00000231898	ENST00000593578	antisense	170333928	170351118
ENSG00000231898	ENST00000594762	antisense	170333928	170351118
ENSG00000231898	ENST00000599635	antisense	170333928	170351118
ENSG00000231898	ENST00000600436	antisense	170333928	170351118
ENSG00000231898	ENST00000593861	antisense	170333928	170351118
ENSG00000231898	ENST00000600365	antisense	170333928	170351118
ENSG00000231898	ENST00000596641	antisense	170333928	170351118
ENSG00000231898	ENST00000598749	antisense	170333928	170351118
ENSG00000231898	ENST00000424391	antisense	170333928	170351118
ENSG00000231898	ENST00000413923	antisense	170333928	170351118
ENSG00000231898	ENST00000610274	antisense	170333928	170351118
ENSG00000231898	ENST00000593599	antisense	170333928	170351118
ENSG00000231898	ENST00000608503	antisense	170333928	170351118
ENSG00000231898	ENST00000609996	antisense	170333928	170351118
ENSG00000231898	ENST00000608716	antisense	170333928	170351118
ENSG00000231898	ENST00000609890	antisense	170333928	170351118
ENSG00000231898	ENST00000607977	antisense	170333928	170351118
ENSG00000231898	ENST00000609097	antisense	170333928	170351118
ENSG00000231898	ENST00000608325	antisense	170333928	170351118
ENSG00000231898	ENST00000609666	antisense	170333928	170351118
ENSG00000231898	ENST00000595011	antisense	170333928	170351118
ENSG00000231898	ENST00000609532	antisense	170333928	170351118
ENSG00000231898	ENST00000620227	antisense	170333928	170351118
ENSG00000231898	ENST00000616148	antisense	170333928	170351118
ENSG00000231898	ENST00000622590	antisense	170333928	170351118
ENSG00000231898	ENST00000613316	antisense	170333928	170351118
ENSG00000231898	ENST00000610954	antisense	170333928	170351118
ENSG00000231898	ENST00000608050	antisense	170333928	170351118
ENSG00000231898	ENST00000610113	antisense	170333928	170351118
ENSG00000231898	ENST00000608085	antisense	170333928	170351118
ENSG00000231898	ENST00000609725	antisense	170333928	170351118
ENSG00000231898	ENST00000600489	antisense	170333928	170351118
ENSG00000231898	ENST00000457834	antisense	170333928	170351118
ENSG00000231898	ENST00000609459	antisense	170333928	170351118
ENSG00000231898	ENST00000438635	antisense	170333928	170351118
ENSG00000231902	ENST00000435444	lincRNA	7960413	7961080
ENSG00000231903	ENST00000447111	antisense	202178660	202179391
ENSG00000231908	ENST00000440574	antisense	208255247	208256181
ENSG00000231908	ENST00000448588	antisense	208255247	208256181
ENSG00000231916	ENST00000440505	processed_pseudogene	38311383	38311808
ENSG00000231920	ENST00000439097	antisense	21174014	21175048
ENSG00000231920	ENST00000417845	antisense	21174014	21175048
ENSG00000231933	ENST00000600211	antisense	25883396	25903247
ENSG00000231933	ENST00000453457	antisense	25883396	25903247
ENSG00000231933	ENST00000597284	antisense	25883396	25903247
ENSG00000231933	ENST00000595102	antisense	25883396	25903247
ENSG00000231933	ENST00000593715	antisense	25883396	25903247
ENSG00000231933	ENST00000594585	antisense	25883396	25903247
ENSG00000231933	ENST00000609157	antisense	25883396	25903247
ENSG00000231933	ENST00000597614	antisense	25883396	25903247
ENSG00000231933	ENST00000599080	antisense	25883396	25903247
ENSG00000231933	ENST00000597548	antisense	25883396	25903247
ENSG00000231933	ENST00000596813	antisense	25883396	25903247
ENSG00000231933	ENST00000609820	antisense	25883396	25903247
ENSG00000231933	ENST00000608921	antisense	25883396	25903247
ENSG00000231933	ENST00000608507	antisense	25883396	25903247
ENSG00000231933	ENST00000608115	antisense	25883396	25903247
ENSG00000231933	ENST00000609570	antisense	25883396	25903247
ENSG00000231933	ENST00000609275	antisense	25883396	25903247
ENSG00000231933	ENST00000609889	antisense	25883396	25903247
ENSG00000231933	ENST00000608257	antisense	25883396	25903247
ENSG00000231933	ENST00000609809	antisense	25883396	25903247
ENSG00000231933	ENST00000609823	antisense	25883396	25903247
ENSG00000231933	ENST00000607895	antisense	25883396	25903247
ENSG00000231933	ENST00000594542	antisense	25883396	25903247
ENSG00000231933	ENST00000600269	antisense	25883396	25903247
ENSG00000231933	ENST00000599792	antisense	25883396	25903247
ENSG00000231933	ENST00000594856	antisense	25883396	25903247
ENSG00000231933	ENST00000600903	antisense	25883396	25903247
ENSG00000231933	ENST00000595093	antisense	25883396	25903247
ENSG00000231934	ENST00000445151	antisense	30323812	30361730
ENSG00000231934	ENST00000432067	antisense	30323812	30361730
ENSG00000231940	ENST00000443360	processed_pseudogene	233288868	233289447
ENSG00000231943	ENST00000416758	lincRNA	113527568	113542672
ENSG00000231943	ENST00000446595	lincRNA	113527568	113542672
ENSG00000231943	ENST00000416105	lincRNA	113527568	113542672
ENSG00000231943	ENST00000450636	lincRNA	113527568	113542672
ENSG00000231948	ENST00000449391	sense_intronic	20590775	20592548
ENSG00000231953	ENST00000455902	antisense	25208139	25208869
ENSG00000231955	ENST00000453039	antisense	206115547	206122323
ENSG00000231956	ENST00000450624	processed_pseudogene	87521461	87522410
ENSG00000231963	ENST00000454388	antisense	73080167	73084635
ENSG00000231964	ENST00000435635	antisense	45444570	45453121
ENSG00000231966	ENST00000442108	lincRNA	179829609	179836124
ENSG00000231969	ENST00000449714	antisense	149587196	149848233
ENSG00000231970	ENST00000422848	antisense	97401115	97419524
ENSG00000231971	ENST00000417483	lincRNA	134428240	134520585
ENSG00000231971	ENST00000422736	lincRNA	134428240	134520585
ENSG00000231976	ENST00000423917	lincRNA	26647986	26653454
ENSG00000231976	ENST00000434458	lincRNA	26647986	26653454
ENSG00000231976	ENST00000413288	lincRNA	26647986	26653454
ENSG00000231976	ENST00000612040	lincRNA	26647986	26653454
ENSG00000231977	ENST00000423020	lincRNA	63166797	63180903
ENSG00000231983	ENST00000439079	lincRNA	26052276	26053385
ENSG00000231989	ENST00000522232	processed_pseudogene	156850563	156851174
ENSG00000231990	ENST00000443771	lincRNA	93857083	93858333
ENSG00000231991	ENST00000435128	processed_pseudogene	33624274	33625293
ENSG00000231993	ENST00000420537	antisense	41174591	41197456
ENSG00000231995	ENST00000436561	processed_pseudogene	62266319	62266919
ENSG00000231999	ENST00000443562	antisense	89583241	89632894
ENSG00000231999	ENST00000415584	antisense	89583241	89632894
ENSG00000231999	ENST00000526694	antisense	89583241	89632894
ENSG00000231999	ENST00000528692	antisense	89583241	89632894
ENSG00000232006	ENST00000588324	lincRNA	42954135	43059550
ENSG00000232006	ENST00000585996	lincRNA	42954135	43059550
ENSG00000232006	ENST00000609382	lincRNA	42954135	43059550
ENSG00000232010	ENST00000442785	antisense	44250813	44251520
ENSG00000232018	ENST00000423708	lincRNA	100960509	100967040
ENSG00000232018	ENST00000442197	lincRNA	100960509	100967040
ENSG00000232021	ENST00000436413	processed_transcript	108167525	108256836
ENSG00000232021	ENST00000508266	processed_transcript	108167525	108256836
ENSG00000232021	ENST00000512637	processed_transcript	108167525	108256836
ENSG00000232021	ENST00000507799	processed_transcript	108167525	108256836
ENSG00000232021	ENST00000506314	processed_transcript	108167525	108256836
ENSG00000232021	ENST00000508286	processed_transcript	108167525	108256836
ENSG00000232021	ENST00000512129	processed_transcript	108167525	108256836
ENSG00000232022	ENST00000446499	transcribed_unprocessed_pseudogene	46432129	46445521
ENSG00000232022	ENST00000606395	transcribed_unprocessed_pseudogene	46432129	46445521
ENSG00000232022	ENST00000607656	transcribed_unprocessed_pseudogene	46432129	46445521
ENSG00000232022	ENST00000429784	transcribed_unprocessed_pseudogene	46432129	46445521
ENSG00000232023	ENST00000432481	lincRNA	228483261	228611395
ENSG00000232024	ENST00000411836	processed_pseudogene	35525176	35525763
ENSG00000232028	ENST00000433893	lincRNA	37325340	37326797
ENSG00000232031	ENST00000457116	sense_intronic	81724722	81736353
ENSG00000232032	ENST00000446424	processed_pseudogene	97908256	97908424
ENSG00000232043	ENST00000431019	antisense	50570975	50578041
ENSG00000232044	ENST00000456327	processed_transcript	5932687	6001275
ENSG00000232044	ENST00000431188	processed_transcript	5932687	6001275
ENSG00000232044	ENST00000625018	processed_transcript	5932687	6001275
ENSG00000232044	ENST00000444416	processed_transcript	5932687	6001275
ENSG00000232044	ENST00000431182	processed_transcript	5932687	6001275
ENSG00000232044	ENST00000450794	processed_transcript	5932687	6001275
ENSG00000232044	ENST00000391666	processed_transcript	5932687	6001275
ENSG00000232046	ENST00000433396	lincRNA	66574030	66730157
ENSG00000232046	ENST00000423168	lincRNA	66574030	66730157
ENSG00000232046	ENST00000435389	lincRNA	66574030	66730157
ENSG00000232046	ENST00000428590	lincRNA	66574030	66730157
ENSG00000232046	ENST00000412944	lincRNA	66574030	66730157
ENSG00000232057	ENST00000426976	antisense	1824412	1828667
ENSG00000232059	ENST00000595491	processed_pseudogene	244694432	244694720
ENSG00000232060	ENST00000419995	processed_pseudogene	30558880	30559481
ENSG00000232065	ENST00000441644	antisense	196631498	196632587
ENSG00000232073	ENST00000434741	antisense	33164063	33166439
ENSG00000232075	ENST00000448009	processed_pseudogene	63634317	63634827
ENSG00000232079	ENST00000426534	processed_transcript	28048414	28137611
ENSG00000232079	ENST00000458316	processed_transcript	28048414	28137611
ENSG00000232079	ENST00000423808	processed_transcript	28048414	28137611
ENSG00000232079	ENST00000616647	processed_transcript	28048414	28137611
ENSG00000232079	ENST00000436878	processed_transcript	28048414	28137611
ENSG00000232079	ENST00000609782	processed_transcript	28048414	28137611
ENSG00000232080	ENST00000448198	processed_transcript	32718005	32718835
ENSG00000232080	ENST00000585372	processed_transcript	32718005	32718835
ENSG00000232080	ENST00000621553	processed_transcript	32718005	32718835
ENSG00000232080	ENST00000458375	processed_transcript	32718005	32718835
ENSG00000232091	ENST00000439233	unprocessed_pseudogene	116577308	116583317
ENSG00000232093	ENST00000452962	antisense	155045191	155046118
ENSG00000232098	ENST00000593393	lincRNA	58404238	58408484
ENSG00000232098	ENST00000597309	lincRNA	58404238	58408484
ENSG00000232098	ENST00000597980	lincRNA	58404238	58408484
ENSG00000232098	ENST00000444227	lincRNA	58404238	58408484
ENSG00000232100	ENST00000456026	lincRNA	218043505	218059140
ENSG00000232104	ENST00000423112	lincRNA	3526723	3691814
ENSG00000232104	ENST00000457566	lincRNA	3526723	3691814
ENSG00000232104	ENST00000427722	lincRNA	3526723	3691814
ENSG00000232110	ENST00000354541	antisense	89283765	89292125
ENSG00000232110	ENST00000448897	antisense	89283765	89292125
ENSG00000232110	ENST00000437032	antisense	89283765	89292125
ENSG00000232111	ENST00000416620	processed_pseudogene	9402751	9414566
ENSG00000232113	ENST00000417563	antisense	173635773	173637134
ENSG00000232117	ENST00000437721	lincRNA	30151886	30159621
ENSG00000232121	ENST00000427132	antisense	62633681	62635504
ENSG00000232131	ENST00000429007	antisense	125797856	125818858
ENSG00000232132	ENST00000457171	antisense	79477364	79481231
ENSG00000232133	ENST00000440965	processed_pseudogene	201137516	201140027
ENSG00000232135	ENST00000437445	processed_pseudogene	45536796	45537014
ENSG00000232139	ENST00000445161	lincRNA	118357108	118365103
ENSG00000232139	ENST00000411666	lincRNA	118357108	118365103
ENSG00000232139	ENST00000415417	lincRNA	118357108	118365103
ENSG00000232139	ENST00000453236	lincRNA	118357108	118365103
ENSG00000232149	ENST00000436391	processed_pseudogene	123603139	123603931
ENSG00000232150	ENST00000495613	processed_pseudogene	50172089	50173181
ENSG00000232153	ENST00000458413	lincRNA	34734975	34737118
ENSG00000232160	ENST00000421483	antisense	132217147	132432862
ENSG00000232160	ENST00000441399	antisense	132217147	132432862
ENSG00000232186	ENST00000432946	processed_pseudogene	75326772	75327999
ENSG00000232187	ENST00000450676	processed_pseudogene	22696023	22696574
ENSG00000232197	ENST00000429305	antisense	170162517	170163027
ENSG00000232208	ENST00000424862	processed_pseudogene	8907393	8907744
ENSG00000232220	ENST00000413496	antisense	53874626	53876049
ENSG00000232224	ENST00000458682	lincRNA	26931206	26942001
ENSG00000232224	ENST00000458084	lincRNA	26931206	26942001
ENSG00000232224	ENST00000431296	lincRNA	26931206	26942001
ENSG00000232226	ENST00000398758	unprocessed_pseudogene	12252321	12258033
ENSG00000232229	ENST00000448963	lincRNA	89829510	89840861
ENSG00000232229	ENST00000448490	lincRNA	89829510	89840861
ENSG00000232243	ENST00000428785	lincRNA	19262797	19263873
ENSG00000232243	ENST00000437057	lincRNA	19262797	19263873
ENSG00000232259	ENST00000420845	lincRNA	127929376	127934517
ENSG00000232265	ENST00000432038	lincRNA	148162710	148186630
ENSG00000232265	ENST00000411978	lincRNA	148162710	148186630
