Ensembl Gene ID	Ensembl Transcript ID	Gene Biotype	Transcript Start (bp)	Transcript End (bp)
ENSG00000151834	ENST00000513005	protein_coding	46250289	46388713
ENSG00000151834	ENST00000515082	protein_coding	46260772	46390404
ENSG00000151834	ENST00000514236	protein_coding	46302507	46305577
ENSG00000151834	ENST00000514193	protein_coding	46305693	46389788
ENSG00000151834	ENST00000503806	protein_coding	46312517	46389363
ENSG00000151834	ENST00000506961	protein_coding	46312560	46389382
ENSG00000151834	ENST00000507460	protein_coding	46363715	46389550
ENSG00000151834	ENST00000509716	protein_coding	46386074	46388713
ENSG00000151834	ENST00000540012	protein_coding	46249571	46390039
ENSG00000151917	ENST00000370746	protein_coding	56955292	57027342
ENSG00000151917	ENST00000370745	protein_coding	56955372	57015160
ENSG00000151917	ENST00000484701	protein_coding	57013809	57018471
ENSG00000151917	ENST00000370748	protein_coding	56955126	57010944
ENSG00000151952	ENST00000389441	protein_coding	129071725	129086000
ENSG00000151952	ENST00000422113	protein_coding	129071726	129903666
ENSG00000151952	ENST00000619366	protein_coding	129071726	129700721
ENSG00000152034	ENST00000369212	protein_coding	99920752	99994247
ENSG00000152034	ENST00000281806	protein_coding	99919910	99994223
ENSG00000152214	ENST00000326695	protein_coding	42743227	43115691
ENSG00000152214	ENST00000589109	protein_coding	42743227	43115691
ENSG00000152214	ENST00000590910	protein_coding	42743469	43115649
ENSG00000152214	ENST00000594852	protein_coding	42923365	42974095
ENSG00000152595	ENST00000395102	protein_coding	87832917	87846788
ENSG00000152595	ENST00000497649	protein_coding	87832950	87846788
ENSG00000152595	ENST00000515821	protein_coding	87832969	87845266
ENSG00000152595	ENST00000508016	protein_coding	87832969	87846788
ENSG00000152595	ENST00000511670	protein_coding	87832977	87845240
ENSG00000152595	ENST00000361056	protein_coding	87832987	87846814
ENSG00000152595	ENST00000560249	protein_coding	87832969	87846817
ENSG00000152595	ENST00000540395	protein_coding	87832969	87846817
ENSG00000152595	ENST00000424957	protein_coding	87821411	87846817
ENSG00000152822	ENST00000507005	protein_coding	146027646	146159692
ENSG00000152822	ENST00000502405	protein_coding	146027703	146159891
ENSG00000152822	ENST00000492807	protein_coding	146027782	146437595
ENSG00000152822	ENST00000355289	protein_coding	146029283	146434885
ENSG00000152822	ENST00000282753	protein_coding	146029283	146437598
ENSG00000152822	ENST00000507907	protein_coding	146029486	146434885
ENSG00000152822	ENST00000361719	protein_coding	146027782	146437598
ENSG00000152910	ENST00000611870	protein_coding	76277278	76559238
ENSG00000152910	ENST00000622250	protein_coding	76277663	76558683
ENSG00000152910	ENST00000471618	protein_coding	76309853	76495198
ENSG00000152910	ENST00000463177	protein_coding	76309880	76432560
ENSG00000152910	ENST00000478060	protein_coding	76309897	76558683
ENSG00000152910	ENST00000476707	protein_coding	76316180	76558963
ENSG00000152910	ENST00000619533	protein_coding	76557376	76559231
ENSG00000152910	ENST00000377504	protein_coding	76277278	76559238
ENSG00000152910	ENST00000307431	protein_coding	76277278	76559238
ENSG00000152932	ENST00000513316	protein_coding	58582221	58617871
ENSG00000152932	ENST00000282878	protein_coding	58583040	58859394
ENSG00000152932	ENST00000507977	protein_coding	58644364	58794531
ENSG00000152932	ENST00000381158	protein_coding	58788279	58851527
ENSG00000152954	ENST00000378491	protein_coding	24126122	24147411
ENSG00000152954	ENST00000463207	protein_coding	24126211	24129697
ENSG00000152954	ENST00000475830	protein_coding	24126231	24129312
ENSG00000152954	ENST00000378477	protein_coding	24126240	24145876
ENSG00000152954	ENST00000468195	protein_coding	24128143	24154900
ENSG00000152954	ENST00000378475	protein_coding	24134317	24141523
ENSG00000152954	ENST00000378478	protein_coding	24126186	24147529
ENSG00000153266	ENST00000486811	protein_coding	62369681	62374324
ENSG00000153266	ENST00000283268	protein_coding	62369684	62373515
ENSG00000153266	ENST00000475839	protein_coding	62369692	62373015
ENSG00000154479	ENST00000447353	protein_coding	169645425	169694433
ENSG00000154479	ENST00000421028	protein_coding	169662326	169694350
ENSG00000154479	ENST00000419478	protein_coding	169674937	169681324
ENSG00000154493	ENST00000424927	protein_coding	126424997	126504118
ENSG00000154493	ENST00000480379	protein_coding	126425552	126463376
ENSG00000154493	ENST00000356858	protein_coding	126425768	126520859
ENSG00000154493	ENST00000432642	protein_coding	126426066	126521441
ENSG00000154493	ENST00000368674	protein_coding	126502660	126524823
ENSG00000154493	ENST00000488181	protein_coding	126504432	126670446
ENSG00000154493	ENST00000463082	protein_coding	126504874	126521466
ENSG00000154493	ENST00000284694	protein_coding	126425009	126521441
ENSG00000154764	ENST00000285018	protein_coding	13816258	13880121
ENSG00000154764	ENST00000489346	protein_coding	13863668	13875113
ENSG00000154764	ENST00000497808	protein_coding	13874946	13877220
ENSG00000155011	ENST00000285311	protein_coding	106921802	107036297
ENSG00000155011	ENST00000513208	protein_coding	106923743	107283689
ENSG00000155011	ENST00000510534	protein_coding	106923821	107035812
ENSG00000155011	ENST00000510463	protein_coding	106923945	107283806
ENSG00000155816	ENST00000447095	protein_coding	240014348	240207187
ENSG00000155816	ENST00000319653	protein_coding	240091880	240475189
ENSG00000155816	ENST00000463398	protein_coding	240235771	240330676
ENSG00000155816	ENST00000441342	protein_coding	240245260	240329392
ENSG00000155816	ENST00000496950	protein_coding	240472098	240474709
ENSG00000155816	ENST00000543681	protein_coding	240457482	240474267
ENSG00000155816	ENST00000545751	protein_coding	240329144	240475183
ENSG00000155886	ENST00000341998	protein_coding	19507452	19786928
ENSG00000155886	ENST00000286344	protein_coding	19515980	19786928
ENSG00000155897	ENST00000286355	protein_coding	130780301	131042426
ENSG00000155897	ENST00000377928	protein_coding	130780390	131040333
ENSG00000155897	ENST00000522949	protein_coding	130903772	130990865
ENSG00000155961	ENST00000369454	protein_coding	155258241	155264589
ENSG00000156076	ENST00000286574	protein_coding	65050626	65121566
ENSG00000156076	ENST00000543094	protein_coding	65051307	65066659
ENSG00000156076	ENST00000546001	protein_coding	65067743	65120686
ENSG00000156097	ENST00000404129	protein_coding	109539872	109545844
ENSG00000156097	ENST00000527748	protein_coding	109539872	109547260
ENSG00000156097	ENST00000469383	protein_coding	109539921	109548406
ENSG00000156097	ENST00000533959	protein_coding	109539928	109542876
ENSG00000156097	ENST00000526744	protein_coding	109545311	109547259
ENSG00000156097	ENST00000618721	protein_coding	109539872	109545833
ENSG00000156097	ENST00000616874	protein_coding	109539887	109545833
ENSG00000156103	ENST00000286614	protein_coding	88032009	88327488
ENSG00000156103	ENST00000544227	protein_coding	88069233	88327206
ENSG00000156103	ENST00000522726	protein_coding	88167923	88328025
ENSG00000156103	ENST00000520568	protein_coding	88186325	88327256
ENSG00000156395	ENST00000369701	protein_coding	104641101	105265235
ENSG00000156395	ENST00000393176	protein_coding	105158928	105211250
ENSG00000156395	ENST00000369699	protein_coding	104641328	105265235
ENSG00000156486	ENST00000287042	protein_coding	98427022	98432848
ENSG00000156486	ENST00000521839	protein_coding	98427531	98432148
ENSG00000156564	ENST00000338305	protein_coding	40391586	40587465
ENSG00000156959	ENST00000287585	protein_coding	9498361	9553802
ENSG00000156959	ENST00000495730	protein_coding	9550612	9552307
ENSG00000156959	ENST00000498277	protein_coding	9552572	9553795
ENSG00000158865	ENST00000347898	protein_coding	24845841	24911628
ENSG00000158865	ENST00000488922	protein_coding	24845863	24911626
ENSG00000158865	ENST00000564125	protein_coding	24845958	24846753
ENSG00000158865	ENST00000565769	protein_coding	24845989	24911623
ENSG00000158865	ENST00000569520	protein_coding	24845998	24869966
ENSG00000158865	ENST00000568579	protein_coding	24846231	24911622
ENSG00000158865	ENST00000567758	protein_coding	24846231	24911624
ENSG00000158865	ENST00000569071	protein_coding	24846231	24911627
ENSG00000158865	ENST00000565586	protein_coding	24877104	24891002
ENSG00000158865	ENST00000449109	protein_coding	24845863	24911628
ENSG00000158865	ENST00000545376	protein_coding	24845863	24911628
ENSG00000158865	ENST00000424767	protein_coding	24845863	24911628
ENSG00000160396	ENST00000291823	protein_coding	40379271	40390187
ENSG00000162631	ENST00000370074	protein_coding	107140007	107481853
ENSG00000162631	ENST00000370068	protein_coding	107140820	107482408
ENSG00000162631	ENST00000294649	protein_coding	107140927	107410585
ENSG00000162631	ENST00000370067	protein_coding	107141039	107483458
ENSG00000162631	ENST00000462149	protein_coding	107141369	107148807
ENSG00000162631	ENST00000370076	protein_coding	107143076	107148300
ENSG00000162631	ENST00000370066	protein_coding	107148594	107480840
ENSG00000162631	ENST00000370065	protein_coding	107148594	107480840
ENSG00000162631	ENST00000477948	protein_coding	107260803	107334023
ENSG00000162631	ENST00000370071	protein_coding	107140007	107481828
ENSG00000162631	ENST00000370073	protein_coding	107140007	107481849
ENSG00000162728	ENST00000368088	protein_coding	160081570	160090563
ENSG00000162951	ENST00000417012	protein_coding	80288351	80304393
ENSG00000162951	ENST00000433224	protein_coding	80298181	80304730
ENSG00000162951	ENST00000295057	protein_coding	80301878	80304749
ENSG00000162951	ENST00000409148	protein_coding	80301880	80304274
ENSG00000162951	ENST00000416268	protein_coding	80303151	80304595
ENSG00000162951	ENST00000452811	protein_coding	80303269	80304440
ENSG00000162951	ENST00000415098	protein_coding	80303493	80304321
ENSG00000162975	ENST00000295082	protein_coding	10911937	10914225
ENSG00000162992	ENST00000496876	protein_coding	181673088	181680547
ENSG00000162992	ENST00000295108	protein_coding	181676467	181680876
ENSG00000163285	ENST00000295452	protein_coding	46035769	46124081
ENSG00000163288	ENST00000513567	protein_coding	46993723	47161460
ENSG00000163288	ENST00000295454	protein_coding	47031360	47426444
ENSG00000163288	ENST00000509366	protein_coding	47031551	47043345
ENSG00000163288	ENST00000381582	protein_coding	47031581	47033013
ENSG00000163288	ENST00000510909	protein_coding	47031633	47403385
ENSG00000163449	ENST00000433112	protein_coding	216081866	216099998
ENSG00000163449	ENST00000437356	protein_coding	216081889	216101065
ENSG00000163449	ENST00000295658	protein_coding	216081895	216102783
ENSG00000163449	ENST00000455479	protein_coding	216081919	216099953
ENSG00000163449	ENST00000406027	protein_coding	216081919	216102382
ENSG00000163449	ENST00000454545	protein_coding	216081866	216102782
ENSG00000163630	ENST00000478456	protein_coding	63228315	63556696
ENSG00000163630	ENST00000478300	protein_coding	63278123	63616921
ENSG00000163630	ENST00000450542	protein_coding	63278318	63615536
ENSG00000163630	ENST00000468110	protein_coding	63278328	63615920
ENSG00000163630	ENST00000496889	protein_coding	63278651	63556649
ENSG00000163630	ENST00000460142	protein_coding	63278666	63556741
ENSG00000163630	ENST00000493532	protein_coding	63351429	63609316
ENSG00000163630	ENST00000467934	protein_coding	63443077	63556722
ENSG00000163630	ENST00000295894	protein_coding	63443077	63616921
ENSG00000163630	ENST00000498449	protein_coding	63443114	63615846
ENSG00000163630	ENST00000472899	protein_coding	63443310	63556741
ENSG00000163630	ENST00000479198	protein_coding	63443328	63616921
ENSG00000163630	ENST00000478744	protein_coding	63443333	63610513
ENSG00000163630	ENST00000460711	protein_coding	63443333	63616920
ENSG00000163630	ENST00000465156	protein_coding	63443337	63615595
ENSG00000163793	ENST00000296097	protein_coding	27275421	27281430
ENSG00000163793	ENST00000420191	protein_coding	27275433	27278261
ENSG00000163793	ENST00000402462	protein_coding	27275463	27281430
ENSG00000163793	ENST00000404433	protein_coding	27275475	27281430
ENSG00000163793	ENST00000406962	protein_coding	27275475	27281499
ENSG00000163793	ENST00000460358	protein_coding	27277932	27280717
ENSG00000163817	ENST00000353278	protein_coding	45755450	45796470
ENSG00000163817	ENST00000358525	protein_coding	45755450	45796535
ENSG00000163817	ENST00000473146	protein_coding	45758504	45772339
ENSG00000163817	ENST00000493980	protein_coding	45759980	45765770
ENSG00000163817	ENST00000413781	protein_coding	45771217	45796535
ENSG00000163817	ENST00000470226	protein_coding	45790301	45796360
ENSG00000163817	ENST00000456124	protein_coding	45756004	45796483
ENSG00000164082	ENST00000395052	protein_coding	51707070	51718410
ENSG00000164082	ENST00000296479	protein_coding	51707088	51718112
ENSG00000164082	ENST00000475478	protein_coding	51707090	51718613
ENSG00000164082	ENST00000464585	protein_coding	51707305	51718613
ENSG00000164082	ENST00000419928	protein_coding	51707411	51709193
ENSG00000164082	ENST00000442933	protein_coding	51708845	51718252
ENSG00000164082	ENST00000477330	protein_coding	51711272	51712581
ENSG00000164082	ENST00000496661	protein_coding	51711272	51714068
ENSG00000164100	ENST00000394488	protein_coding	118033618	118055645
ENSG00000164100	ENST00000296499	protein_coding	118034345	118258648
ENSG00000164112	ENST00000394396	protein_coding	121758933	121764294
ENSG00000164112	ENST00000461198	protein_coding	121758933	121765127
ENSG00000164112	ENST00000337677	protein_coding	121758933	121765185
ENSG00000164112	ENST00000394394	protein_coding	121759364	121765427
ENSG00000164112	ENST00000513254	protein_coding	121760249	121765427
ENSG00000164112	ENST00000514885	protein_coding	121761538	121765361
ENSG00000164112	ENST00000505198	protein_coding	121761556	121764760
ENSG00000164112	ENST00000506551	protein_coding	121762622	121764307
ENSG00000164161	ENST00000296575	protein_coding	144646021	144745271
ENSG00000164161	ENST00000434550	protein_coding	144646172	144660273
ENSG00000164161	ENST00000505891	protein_coding	144647099	144659776
ENSG00000164161	ENST00000511314	protein_coding	144648180	144659856
ENSG00000164161	ENST00000515080	protein_coding	144650615	144658839
ENSG00000164161	ENST00000509630	protein_coding	144652659	144685665
ENSG00000164161	ENST00000512791	protein_coding	144708131	144715623
ENSG00000164161	ENST00000503090	protein_coding	144734867	144738893
ENSG00000164418	ENST00000421544	protein_coding	101398788	102070083
ENSG00000164418	ENST00000413795	protein_coding	101398788	102070083
ENSG00000164418	ENST00000369138	protein_coding	101398788	102070083
ENSG00000164418	ENST00000358361	protein_coding	101398793	101745143
ENSG00000164418	ENST00000455610	protein_coding	101676769	101859370
ENSG00000164418	ENST00000436862	protein_coding	101818370	101890384
ENSG00000164418	ENST00000487395	protein_coding	101927779	101993842
ENSG00000164418	ENST00000487161	protein_coding	101928143	102035541
ENSG00000164418	ENST00000369134	protein_coding	101621948	102070083
ENSG00000164418	ENST00000318991	protein_coding	101621948	102070083
ENSG00000164418	ENST00000369137	protein_coding	101621948	102070083
ENSG00000164588	ENST00000303230	protein_coding	45259247	45696151
ENSG00000164600	ENST00000297142	protein_coding	31337461	31340894
ENSG00000164600	ENST00000611245	protein_coding	31338081	31340719
ENSG00000164707	ENST00000491630	protein_coding	135681237	135685685
ENSG00000164707	ENST00000354042	protein_coding	135681237	135728186
ENSG00000164707	ENST00000471405	protein_coding	135681241	135728204
ENSG00000164707	ENST00000480376	protein_coding	135699364	135705807
ENSG00000164707	ENST00000478310	protein_coding	135707437	135728174
ENSG00000164707	ENST00000378428	protein_coding	135708141	135729226
ENSG00000164707	ENST00000422620	protein_coding	135721393	135729258
ENSG00000164794	ENST00000524391	protein_coding	109963645	109975847
ENSG00000164794	ENST00000297404	protein_coding	109967006	109974730
ENSG00000165061	ENST00000315769	protein_coding	40530590	40897833
ENSG00000165061	ENST00000297737	protein_coding	40530594	40897825
ENSG00000165061	ENST00000519406	protein_coding	40581204	40888545
ENSG00000165061	ENST00000519806	protein_coding	40674364	40697337
ENSG00000165061	ENST00000518242	protein_coding	40696996	40786782
ENSG00000165061	ENST00000523188	protein_coding	40697270	40897824
ENSG00000165061	ENST00000523542	protein_coding	40697274	40897810
ENSG00000165061	ENST00000522623	protein_coding	40767646	40897807
ENSG00000165061	ENST00000523823	protein_coding	40808523	40884944
ENSG00000165194	ENST00000420881	protein_coding	100291644	100408597
ENSG00000165194	ENST00000373034	protein_coding	100291644	100410273
ENSG00000165194	ENST00000255531	protein_coding	100291646	100408597
ENSG00000165194	ENST00000464981	protein_coding	100291647	100296300
ENSG00000165300	ENST00000325089	protein_coding	87672615	87696272
ENSG00000165379	ENST00000298119	protein_coding	41607570	41904549
ENSG00000165379	ENST00000555279	protein_coding	41608269	41766962
ENSG00000165379	ENST00000553926	protein_coding	41608378	41610127
ENSG00000165379	ENST00000554120	protein_coding	41608415	41904549
ENSG00000165379	ENST00000554171	protein_coding	41699427	41904549
ENSG00000165509	ENST00000298296	protein_coding	141838316	141897832
ENSG00000165509	ENST00000483584	protein_coding	141894666	141897139
ENSG00000165509	ENST00000409007	protein_coding	141896235	141897832
ENSG00000165509	ENST00000544766	protein_coding	141894666	141897832
ENSG00000165509	ENST00000443323	protein_coding	141880562	141897832
ENSG00000165643	ENST00000298466	protein_coding	135693407	135699528
ENSG00000165643	ENST00000425225	protein_coding	135693411	135699528
ENSG00000165973	ENST00000298925	protein_coding	20669571	21575681
ENSG00000165973	ENST00000357134	protein_coding	20669572	21575459
ENSG00000165973	ENST00000532434	protein_coding	20669661	21575067
ENSG00000165973	ENST00000528046	protein_coding	20769225	20847646
ENSG00000165973	ENST00000527873	protein_coding	20770820	20919302
ENSG00000165973	ENST00000529595	protein_coding	20770829	20918246
ENSG00000165973	ENST00000524738	protein_coding	20783669	20885537
ENSG00000165973	ENST00000528495	protein_coding	20927025	20928444
ENSG00000165973	ENST00000530672	protein_coding	20935696	21229388
ENSG00000165973	ENST00000529218	protein_coding	21283661	21575336
ENSG00000165973	ENST00000534263	protein_coding	21283737	21504199
ENSG00000165973	ENST00000325319	protein_coding	20669551	21575681
ENSG00000165973	ENST00000619031	protein_coding	20770828	21575454
ENSG00000165985	ENST00000298943	protein_coding	16513743	16522005
ENSG00000165985	ENST00000619991	protein_coding	16514467	16521145
ENSG00000166006	ENST00000550433	protein_coding	75040077	75208004
ENSG00000166006	ENST00000548513	protein_coding	75040077	75208004
ENSG00000166006	ENST00000549446	protein_coding	75040078	75209868
ENSG00000166006	ENST00000350228	protein_coding	75040117	75209731
ENSG00000166006	ENST00000540018	protein_coding	75042961	75209459
ENSG00000166006	ENST00000393288	protein_coding	75043357	75209435
ENSG00000166006	ENST00000548243	protein_coding	75048229	75050927
ENSG00000166006	ENST00000546456	protein_coding	75051067	75140196
ENSG00000166006	ENST00000298972	protein_coding	75040080	75209748
ENSG00000166159	ENST00000545157	protein_coding	1820483	1827728
ENSG00000166159	ENST00000542529	protein_coding	1820510	1827797
ENSG00000166159	ENST00000543730	protein_coding	1820510	1836748
ENSG00000166159	ENST00000299194	protein_coding	1820529	1836752
ENSG00000166159	ENST00000544489	protein_coding	1820572	1830968
ENSG00000166159	ENST00000540378	protein_coding	1820574	1831230
ENSG00000166159	ENST00000539859	protein_coding	1820584	1827816
ENSG00000166159	ENST00000535041	protein_coding	1820631	1836399
ENSG00000166159	ENST00000546167	protein_coding	1822082	1831146
ENSG00000166159	ENST00000543694	protein_coding	1823236	1831154
ENSG00000166159	ENST00000546157	protein_coding	1827563	1831101
ENSG00000166159	ENST00000543818	protein_coding	1820267	1836752
ENSG00000166206	ENST00000311550	protein_coding	26543546	26773074
ENSG00000166206	ENST00000541819	protein_coding	26543552	26939539
ENSG00000166206	ENST00000299267	protein_coding	26546172	26773788
ENSG00000166206	ENST00000400188	protein_coding	26547189	26629090
ENSG00000166206	ENST00000555632	protein_coding	26547256	26773014
ENSG00000166206	ENST00000545868	protein_coding	26547633	26716765
ENSG00000166206	ENST00000554556	protein_coding	26561069	26773057
ENSG00000166206	ENST00000557765	protein_coding	26561123	26580671
ENSG00000166206	ENST00000555094	protein_coding	26580331	26767236
ENSG00000166206	ENST00000621499	protein_coding	26611858	26615717
ENSG00000166206	ENST00000556636	protein_coding	26615297	26621406
ENSG00000166206	ENST00000556166	protein_coding	26615297	26629178
ENSG00000166206	ENST00000557641	protein_coding	26749935	26790300
ENSG00000166206	ENST00000554722	protein_coding	26771819	26773751
ENSG00000166206	ENST00000622697	protein_coding	26543549	26773076
ENSG00000166342	ENST00000583169	protein_coding	72742314	72867575
ENSG00000166342	ENST00000582281	protein_coding	72747142	72749038
ENSG00000166342	ENST00000327305	protein_coding	72747381	72867949
ENSG00000166342	ENST00000579730	protein_coding	72783801	72867373
ENSG00000166342	ENST00000397929	protein_coding	72834039	72865699
ENSG00000166342	ENST00000579169	protein_coding	72858980	72867031
ENSG00000166342	ENST00000577184	protein_coding	72867702	72868146
ENSG00000166676	ENST00000572980	protein_coding	10760919	10818607
ENSG00000166676	ENST00000573857	protein_coding	10761226	10818600
ENSG00000166676	ENST00000575135	protein_coding	10761226	10818600
ENSG00000166676	ENST00000456096	protein_coding	10761226	10818600
ENSG00000166676	ENST00000572428	protein_coding	10766676	10774996
ENSG00000166676	ENST00000573360	protein_coding	10766676	10818651
ENSG00000166676	ENST00000299866	protein_coding	10766676	10818785
ENSG00000166676	ENST00000572102	protein_coding	10766681	10773441
ENSG00000166676	ENST00000619408	protein_coding	10769240	10775031
ENSG00000166676	ENST00000570692	protein_coding	10775014	10818794
ENSG00000166676	ENST00000612195	protein_coding	10761226	10818600
ENSG00000166862	ENST00000300105	protein_coding	36563921	36703558
ENSG00000166862	ENST00000480002	protein_coding	36584489	36585454
ENSG00000167178	ENST00000561975	protein_coding	74100311	74138540
ENSG00000167178	ENST00000569886	protein_coding	74128126	74133022
ENSG00000167178	ENST00000361742	protein_coding	74129374	74136802
ENSG00000167178	ENST00000565068	protein_coding	74129646	74130028
ENSG00000167178	ENST00000565159	protein_coding	74129659	74135077
ENSG00000167178	ENST00000567206	protein_coding	74129666	74132769
ENSG00000167178	ENST00000561740	protein_coding	74130246	74133168
ENSG00000167178	ENST00000453268	protein_coding	74130300	74135126
ENSG00000167178	ENST00000565332	protein_coding	74131081	74133096
ENSG00000167178	ENST00000565540	protein_coding	74131902	74135418
ENSG00000167178	ENST00000435464	protein_coding	74130249	74136800
ENSG00000167178	ENST00000419208	protein_coding	74131240	74136208
ENSG00000167754	ENST00000391809	protein_coding	50943303	50953065
ENSG00000167754	ENST00000336334	protein_coding	50943303	50953088
ENSG00000167754	ENST00000593428	protein_coding	50943303	50953093
ENSG00000167754	ENST00000595585	protein_coding	50943308	50952668
ENSG00000167754	ENST00000594846	protein_coding	50948750	50952942
ENSG00000168081	ENST00000518479	protein_coding	28316986	28339376
ENSG00000168081	ENST00000301908	protein_coding	28317132	28343355
ENSG00000168081	ENST00000519592	protein_coding	28338648	28340208
ENSG00000168081	ENST00000522209	protein_coding	28338648	28343355
ENSG00000168748	ENST00000338437	protein_coding	66844379	66854149
ENSG00000168748	ENST00000548332	protein_coding	66844932	66853720
ENSG00000168748	ENST00000394069	protein_coding	66844932	66854153
ENSG00000168754	ENST00000393526	protein_coding	96875882	96898133
ENSG00000168754	ENST00000490605	protein_coding	96875885	96986592
ENSG00000168754	ENST00000470789	protein_coding	96876026	96895142
ENSG00000168754	ENST00000494172	protein_coding	96877757	96895162
ENSG00000168754	ENST00000478671	protein_coding	96921531	96950109
ENSG00000168754	ENST00000520074	protein_coding	96923569	96951935
ENSG00000168754	ENST00000417561	protein_coding	96875883	97018438
ENSG00000168830	ENST00000305344	protein_coding	86937306	87016683
ENSG00000168843	ENST00000306100	protein_coding	161383897	162164035
ENSG00000168843	ENST00000379164	protein_coding	161383899	162163966
ENSG00000168843	ENST00000427802	protein_coding	161385747	162164004
ENSG00000168843	ENST00000511999	protein_coding	161495136	161500074
ENSG00000168843	ENST00000511170	protein_coding	161542603	161664904
ENSG00000168959	ENST00000305432	protein_coding	88507810	89048022
ENSG00000168959	ENST00000305447	protein_coding	88507810	89048022
ENSG00000168959	ENST00000449371	protein_coding	88911936	89047370
ENSG00000168959	ENST00000393294	protein_coding	88984702	89065945
ENSG00000168959	ENST00000455756	protein_coding	88504576	89063648
ENSG00000169006	ENST00000306928	protein_coding	11658178	11670164
ENSG00000169064	ENST00000392766	protein_coding	167240287	167380301
ENSG00000169064	ENST00000455345	protein_coding	167240412	167379790
ENSG00000169064	ENST00000494898	protein_coding	167240632	167282442
ENSG00000169064	ENST00000492642	protein_coding	167240632	167282459
ENSG00000169064	ENST00000392764	protein_coding	167240632	167380283
ENSG00000169064	ENST00000464922	protein_coding	167240638	167282321
ENSG00000169064	ENST00000465071	protein_coding	167240638	167282572
ENSG00000169064	ENST00000469220	protein_coding	167317005	167379794
ENSG00000169064	ENST00000474464	protein_coding	167350457	167380297
ENSG00000169064	ENST00000485651	protein_coding	167366814	167380301
ENSG00000169064	ENST00000473888	protein_coding	167368456	167381346
ENSG00000169064	ENST00000392767	protein_coding	167240329	167372988
ENSG00000169064	ENST00000307529	protein_coding	167240329	167372988
ENSG00000169181	ENST00000447459	protein_coding	27787535	28063509
ENSG00000169181	ENST00000395724	protein_coding	27790891	28063501
ENSG00000169181	ENST00000380897	protein_coding	27790894	27888157
ENSG00000169181	ENST00000569166	protein_coding	27791370	27884570
ENSG00000169181	ENST00000562611	protein_coding	27823876	28063188
ENSG00000169247	ENST00000504690	protein_coding	148923639	149063163
ENSG00000169247	ENST00000510350	protein_coding	148954801	149007111
ENSG00000169247	ENST00000323829	protein_coding	149001348	149063044
ENSG00000169247	ENST00000515229	protein_coding	149002828	149008990
ENSG00000169247	ENST00000504517	protein_coding	149003947	149041546
ENSG00000169247	ENST00000502274	protein_coding	149003953	149008611
ENSG00000169247	ENST00000510779	protein_coding	149004551	149031616
ENSG00000169247	ENST00000515425	protein_coding	149004621	149063124
ENSG00000169247	ENST00000512049	protein_coding	149004622	149063089
ENSG00000169247	ENST00000513604	protein_coding	149025778	149063047
ENSG00000169247	ENST00000511307	protein_coding	149026564	149063062
ENSG00000169247	ENST00000513340	protein_coding	149028385	149036021
ENSG00000169247	ENST00000503071	protein_coding	149031586	149042747
ENSG00000169247	ENST00000511949	protein_coding	149042720	149063062
ENSG00000169247	ENST00000504091	protein_coding	149043655	149063058
ENSG00000169313	ENST00000302632	protein_coding	151337380	151384812
ENSG00000169313	ENST00000468596	protein_coding	151338158	151340853
ENSG00000169427	ENST00000522317	protein_coding	139600838	139703041
ENSG00000169427	ENST00000523477	protein_coding	139600839	139617005
ENSG00000169427	ENST00000523653	protein_coding	139601078	139602064
ENSG00000169427	ENST00000519923	protein_coding	139612326	139616047
ENSG00000169427	ENST00000520439	protein_coding	139618006	139703056
ENSG00000169427	ENST00000303015	protein_coding	139612561	139702998
ENSG00000169676	ENST00000304374	protein_coding	9781680	9784009
ENSG00000169900	ENST00000568383	protein_coding	31215962	31216370
ENSG00000169900	ENST00000302964	protein_coding	31215962	31217359
ENSG00000169918	ENST00000307050	protein_coding	31475398	31655339
ENSG00000169918	ENST00000560536	protein_coding	31555999	31870789
ENSG00000169918	ENST00000558371	protein_coding	31558183	31870578
ENSG00000169918	ENST00000560598	protein_coding	31570018	31870677
ENSG00000169933	ENST00000380682	protein_coding	12138466	12724523
ENSG00000169933	ENST00000616992	protein_coding	12498673	12724514
ENSG00000170396	ENST00000302277	protein_coding	184598366	184939492
ENSG00000170396	ENST00000613975	protein_coding	184866365	184939489
ENSG00000170419	ENST00000302287	protein_coding	54542325	54552531
ENSG00000170419	ENST00000407838	protein_coding	54542325	54571080
ENSG00000170419	ENST00000495904	protein_coding	54542326	54547160
ENSG00000170419	ENST00000404951	protein_coding	54542416	54570495
ENSG00000170419	ENST00000402613	protein_coding	54542605	54569446
ENSG00000170419	ENST00000498834	protein_coding	54546161	54569489
ENSG00000170419	ENST00000466888	protein_coding	54546672	54569287
ENSG00000170419	ENST00000469952	protein_coding	54546993	54550919
ENSG00000171189	ENST00000327783	protein_coding	29536933	29939532
ENSG00000171189	ENST00000389125	protein_coding	29536933	29939625
ENSG00000171189	ENST00000399913	protein_coding	29536933	29939674
ENSG00000171189	ENST00000399914	protein_coding	29536933	29940022
ENSG00000171189	ENST00000389124	protein_coding	29537706	29939532
ENSG00000171189	ENST00000399907	protein_coding	29553252	29939912
ENSG00000171189	ENST00000399909	protein_coding	29553252	29939912
ENSG00000171189	ENST00000472429	protein_coding	29598794	29940033
ENSG00000171189	ENST00000535441	protein_coding	29536935	29694064
ENSG00000171189	ENST00000309434	protein_coding	29553558	29694064
