Ensembl Gene ID	Gene Biotype
ENSG00000169592	protein_coding
ENSG00000169594	protein_coding
ENSG00000169598	protein_coding
ENSG00000169599	protein_coding
ENSG00000169604	protein_coding
ENSG00000169605	protein_coding
ENSG00000169607	protein_coding
ENSG00000169609	protein_coding
ENSG00000169612	protein_coding
ENSG00000169618	protein_coding
ENSG00000169621	protein_coding
ENSG00000169629	protein_coding
ENSG00000169635	protein_coding
ENSG00000169641	protein_coding
ENSG00000169660	protein_coding
ENSG00000169676	protein_coding
ENSG00000169679	protein_coding
ENSG00000169682	protein_coding
ENSG00000169683	protein_coding
ENSG00000169684	protein_coding
ENSG00000169689	protein_coding
ENSG00000169692	protein_coding
ENSG00000169696	protein_coding
ENSG00000169704	protein_coding
ENSG00000169710	protein_coding
ENSG00000169714	protein_coding
ENSG00000169715	protein_coding
ENSG00000169717	protein_coding
ENSG00000169718	protein_coding
ENSG00000169727	protein_coding
ENSG00000169733	protein_coding
ENSG00000169738	protein_coding
ENSG00000169740	protein_coding
ENSG00000169744	protein_coding
ENSG00000169750	protein_coding
ENSG00000169752	protein_coding
ENSG00000169756	protein_coding
ENSG00000169758	protein_coding
ENSG00000169760	protein_coding
ENSG00000169762	protein_coding
ENSG00000169764	protein_coding
ENSG00000169783	protein_coding
ENSG00000169813	protein_coding
ENSG00000169814	protein_coding
ENSG00000169826	protein_coding
ENSG00000169851	protein_coding
ENSG00000169855	protein_coding
ENSG00000169856	protein_coding
ENSG00000169857	protein_coding
ENSG00000169860	protein_coding
ENSG00000169862	protein_coding
ENSG00000169871	protein_coding
ENSG00000169877	protein_coding
ENSG00000169884	protein_coding
ENSG00000169885	protein_coding
ENSG00000169891	protein_coding
ENSG00000169894	protein_coding
ENSG00000169895	protein_coding
ENSG00000169896	protein_coding
ENSG00000169900	protein_coding
ENSG00000169902	protein_coding
ENSG00000169903	protein_coding
ENSG00000169905	protein_coding
ENSG00000169908	protein_coding
ENSG00000169914	protein_coding
ENSG00000169918	protein_coding
ENSG00000169919	protein_coding
ENSG00000169925	protein_coding
ENSG00000169926	protein_coding
ENSG00000169933	protein_coding
ENSG00000169946	protein_coding
ENSG00000169951	protein_coding
ENSG00000169957	protein_coding
ENSG00000169964	protein_coding
ENSG00000169967	protein_coding
ENSG00000169972	protein_coding
ENSG00000169976	protein_coding
ENSG00000169981	protein_coding
ENSG00000169989	protein_coding
ENSG00000169991	protein_coding
ENSG00000169992	protein_coding
ENSG00000169994	protein_coding
ENSG00000170004	protein_coding
ENSG00000170006	protein_coding
ENSG00000170011	protein_coding
ENSG00000170017	protein_coding
ENSG00000170027	protein_coding
ENSG00000170035	protein_coding
ENSG00000170037	protein_coding
ENSG00000170043	protein_coding
ENSG00000170049	protein_coding
ENSG00000170054	protein_coding
ENSG00000170074	protein_coding
ENSG00000170075	protein_coding
ENSG00000170085	protein_coding
ENSG00000170088	protein_coding
ENSG00000170089	transcribed_unprocessed_pseudogene
ENSG00000170091	protein_coding
ENSG00000170092	protein_coding
ENSG00000170099	protein_coding
ENSG00000170100	protein_coding
ENSG00000170113	protein_coding
ENSG00000170128	protein_coding
ENSG00000170142	protein_coding
ENSG00000170144	protein_coding
ENSG00000170145	protein_coding
ENSG00000170153	protein_coding
ENSG00000170160	protein_coding
ENSG00000170162	protein_coding
ENSG00000170165	unprocessed_pseudogene
ENSG00000170175	protein_coding
ENSG00000170180	protein_coding
ENSG00000170185	protein_coding
ENSG00000170190	protein_coding
ENSG00000170191	protein_coding
ENSG00000170209	protein_coding
ENSG00000170214	protein_coding
ENSG00000170222	protein_coding
ENSG00000170231	protein_coding
ENSG00000170234	protein_coding
ENSG00000170236	protein_coding
ENSG00000170242	protein_coding
ENSG00000170248	protein_coding
ENSG00000170260	protein_coding
ENSG00000170262	protein_coding
ENSG00000170264	protein_coding
ENSG00000170265	protein_coding
ENSG00000170266	protein_coding
ENSG00000170270	protein_coding
ENSG00000170271	protein_coding
ENSG00000170275	protein_coding
ENSG00000170290	protein_coding
ENSG00000170291	protein_coding
ENSG00000170293	protein_coding
ENSG00000170296	protein_coding
ENSG00000170298	protein_coding
ENSG00000170310	protein_coding
ENSG00000170312	protein_coding
ENSG00000170315	protein_coding
ENSG00000170322	protein_coding
ENSG00000170323	protein_coding
ENSG00000170324	protein_coding
ENSG00000170325	protein_coding
ENSG00000170340	protein_coding
ENSG00000170345	protein_coding
ENSG00000170348	protein_coding
ENSG00000170364	protein_coding
ENSG00000170365	protein_coding
ENSG00000170369	protein_coding
ENSG00000170370	protein_coding
ENSG00000170373	protein_coding
ENSG00000170379	protein_coding
ENSG00000170381	protein_coding
ENSG00000170382	protein_coding
ENSG00000170385	protein_coding
ENSG00000170390	protein_coding
ENSG00000170396	protein_coding
ENSG00000170412	protein_coding
ENSG00000170417	protein_coding
ENSG00000170419	protein_coding
ENSG00000170421	protein_coding
ENSG00000170423	protein_coding
ENSG00000170425	protein_coding
ENSG00000170426	protein_coding
ENSG00000170430	protein_coding
ENSG00000170439	protein_coding
ENSG00000170442	protein_coding
ENSG00000170445	protein_coding
ENSG00000170448	protein_coding
ENSG00000170454	protein_coding
ENSG00000170456	protein_coding
ENSG00000170458	protein_coding
ENSG00000170464	protein_coding
ENSG00000170465	protein_coding
ENSG00000170469	protein_coding
ENSG00000170471	protein_coding
ENSG00000170473	protein_coding
ENSG00000170476	protein_coding
ENSG00000170477	protein_coding
ENSG00000170482	protein_coding
ENSG00000170485	protein_coding
ENSG00000170486	protein_coding
ENSG00000170498	protein_coding
ENSG00000170500	protein_coding
ENSG00000170502	protein_coding
ENSG00000170509	protein_coding
ENSG00000170515	protein_coding
ENSG00000170516	protein_coding
ENSG00000170522	protein_coding
ENSG00000170523	protein_coding
ENSG00000170525	protein_coding
ENSG00000170537	protein_coding
ENSG00000170540	protein_coding
ENSG00000170542	protein_coding
ENSG00000170545	protein_coding
ENSG00000170549	protein_coding
ENSG00000170558	protein_coding
ENSG00000170561	protein_coding
ENSG00000170571	protein_coding
ENSG00000170577	protein_coding
ENSG00000170579	protein_coding
ENSG00000170581	protein_coding
ENSG00000170584	protein_coding
ENSG00000170604	protein_coding
ENSG00000170606	protein_coding
ENSG00000170608	protein_coding
ENSG00000170613	protein_coding
ENSG00000170615	protein_coding
ENSG00000170619	protein_coding
ENSG00000170624	protein_coding
ENSG00000170627	protein_coding
ENSG00000170629	transcribed_unprocessed_pseudogene
ENSG00000170631	protein_coding
ENSG00000170632	protein_coding
ENSG00000170633	protein_coding
ENSG00000170634	protein_coding
ENSG00000170638	protein_coding
ENSG00000170647	protein_coding
ENSG00000170653	protein_coding
ENSG00000170667	protein_coding
ENSG00000170677	protein_coding
ENSG00000170681	protein_coding
ENSG00000170684	protein_coding
ENSG00000170688	unprocessed_pseudogene
ENSG00000170689	protein_coding
ENSG00000170703	protein_coding
ENSG00000170734	protein_coding
ENSG00000170743	protein_coding
ENSG00000170745	protein_coding
ENSG00000170748	protein_coding
ENSG00000170759	protein_coding
ENSG00000170775	protein_coding
ENSG00000170776	protein_coding
ENSG00000170777	protein_coding
ENSG00000170779	protein_coding
ENSG00000170786	protein_coding
ENSG00000170788	protein_coding
ENSG00000170791	protein_coding
ENSG00000170801	protein_coding
ENSG00000170802	protein_coding
ENSG00000170807	protein_coding
ENSG00000170820	protein_coding
ENSG00000170827	transcribed_unprocessed_pseudogene
ENSG00000170832	protein_coding
ENSG00000170835	protein_coding
ENSG00000170836	protein_coding
ENSG00000170846	lincRNA
ENSG00000170852	protein_coding
ENSG00000170854	protein_coding
ENSG00000170855	protein_coding
ENSG00000170860	protein_coding
ENSG00000170871	protein_coding
ENSG00000170873	protein_coding
ENSG00000170876	protein_coding
ENSG00000170881	protein_coding
ENSG00000170889	protein_coding
ENSG00000170890	protein_coding
ENSG00000170891	protein_coding
ENSG00000170892	protein_coding
ENSG00000170893	protein_coding
ENSG00000170899	protein_coding
ENSG00000170903	protein_coding
ENSG00000170906	protein_coding
ENSG00000170909	protein_coding
ENSG00000170915	protein_coding
ENSG00000170917	protein_coding
ENSG00000170919	antisense
ENSG00000170921	protein_coding
ENSG00000170927	protein_coding
ENSG00000170935	protein_coding
ENSG00000170946	protein_coding
ENSG00000170948	protein_coding
ENSG00000170949	protein_coding
ENSG00000170950	protein_coding
ENSG00000170953	protein_coding
ENSG00000170954	protein_coding
ENSG00000170955	protein_coding
ENSG00000170956	protein_coding
ENSG00000170959	protein_coding
ENSG00000170961	protein_coding
ENSG00000170962	protein_coding
ENSG00000170989	protein_coding
ENSG00000171004	protein_coding
ENSG00000171016	protein_coding
ENSG00000171017	protein_coding
ENSG00000171033	protein_coding
ENSG00000171044	protein_coding
ENSG00000171045	protein_coding
ENSG00000171049	protein_coding
ENSG00000171051	protein_coding
ENSG00000171055	protein_coding
ENSG00000171056	protein_coding
ENSG00000171060	protein_coding
ENSG00000171067	protein_coding
ENSG00000171084	transcribed_unprocessed_pseudogene
ENSG00000171094	protein_coding
ENSG00000171097	protein_coding
ENSG00000171100	protein_coding
ENSG00000171101	transcribed_unprocessed_pseudogene
ENSG00000171102	protein_coding
ENSG00000171103	protein_coding
ENSG00000171105	protein_coding
ENSG00000171109	protein_coding
ENSG00000171115	protein_coding
ENSG00000171119	protein_coding
ENSG00000171121	protein_coding
ENSG00000171124	protein_coding
ENSG00000171130	protein_coding
ENSG00000171132	protein_coding
ENSG00000171135	protein_coding
ENSG00000171136	protein_coding
ENSG00000171148	protein_coding
ENSG00000171150	protein_coding
ENSG00000171155	protein_coding
ENSG00000171159	protein_coding
ENSG00000171160	protein_coding
ENSG00000171161	protein_coding
ENSG00000171163	protein_coding
ENSG00000171169	protein_coding
ENSG00000171174	protein_coding
ENSG00000171189	protein_coding
ENSG00000171201	protein_coding
ENSG00000171202	protein_coding
ENSG00000171204	protein_coding
ENSG00000171206	protein_coding
ENSG00000171208	protein_coding
ENSG00000171219	protein_coding
ENSG00000171222	protein_coding
ENSG00000171223	protein_coding
ENSG00000171224	protein_coding
ENSG00000171227	protein_coding
ENSG00000171234	protein_coding
ENSG00000171236	protein_coding
ENSG00000171241	protein_coding
ENSG00000171243	protein_coding
ENSG00000171246	protein_coding
ENSG00000171262	protein_coding
ENSG00000171291	protein_coding
ENSG00000171295	protein_coding
ENSG00000171298	protein_coding
ENSG00000171302	protein_coding
ENSG00000171303	protein_coding
ENSG00000171307	protein_coding
ENSG00000171310	protein_coding
ENSG00000171311	protein_coding
ENSG00000171314	protein_coding
ENSG00000171316	protein_coding
ENSG00000171320	protein_coding
ENSG00000171345	protein_coding
ENSG00000171346	protein_coding
ENSG00000171357	protein_coding
ENSG00000171365	protein_coding
ENSG00000171368	protein_coding
ENSG00000171385	protein_coding
ENSG00000171388	protein_coding
ENSG00000171401	protein_coding
ENSG00000171405	protein_coding
ENSG00000171408	protein_coding
ENSG00000171421	protein_coding
ENSG00000171425	protein_coding
ENSG00000171428	protein_coding
ENSG00000171433	protein_coding
ENSG00000171435	protein_coding
ENSG00000171443	protein_coding
ENSG00000171444	protein_coding
ENSG00000171448	protein_coding
ENSG00000171450	protein_coding
ENSG00000171451	protein_coding
ENSG00000171453	protein_coding
ENSG00000171456	protein_coding
ENSG00000171462	protein_coding
ENSG00000171466	protein_coding
ENSG00000171467	protein_coding
ENSG00000171469	protein_coding
ENSG00000171471	protein_coding
ENSG00000171475	protein_coding
ENSG00000171476	protein_coding
ENSG00000171488	protein_coding
ENSG00000171489	protein_coding
ENSG00000171490	protein_coding
ENSG00000171495	protein_coding
ENSG00000171497	protein_coding
ENSG00000171502	protein_coding
ENSG00000171503	protein_coding
ENSG00000171509	protein_coding
ENSG00000171517	protein_coding
ENSG00000171522	protein_coding
ENSG00000171530	protein_coding
ENSG00000171532	protein_coding
ENSG00000171533	protein_coding
ENSG00000171551	protein_coding
ENSG00000171552	protein_coding
ENSG00000171557	protein_coding
ENSG00000171560	protein_coding
ENSG00000171564	protein_coding
ENSG00000171566	protein_coding
ENSG00000171570	protein_coding
ENSG00000171574	protein_coding
ENSG00000171587	protein_coding
ENSG00000171595	protein_coding
ENSG00000171596	protein_coding
ENSG00000171603	protein_coding
ENSG00000171604	protein_coding
ENSG00000171606	protein_coding
ENSG00000171608	protein_coding
ENSG00000171611	protein_coding
ENSG00000171612	protein_coding
ENSG00000171617	protein_coding
ENSG00000171621	protein_coding
ENSG00000171631	protein_coding
ENSG00000171634	protein_coding
ENSG00000171649	protein_coding
ENSG00000171658	transcribed_unprocessed_pseudogene
ENSG00000171659	protein_coding
ENSG00000171680	protein_coding
ENSG00000171681	protein_coding
ENSG00000171695	protein_coding
ENSG00000171700	protein_coding
ENSG00000171703	protein_coding
ENSG00000171714	protein_coding
ENSG00000171720	protein_coding
ENSG00000171722	protein_coding
ENSG00000171723	protein_coding
ENSG00000171724	protein_coding
ENSG00000171729	protein_coding
ENSG00000171735	protein_coding
ENSG00000171747	protein_coding
ENSG00000171757	protein_coding
ENSG00000171759	protein_coding
ENSG00000171763	protein_coding
ENSG00000171766	protein_coding
ENSG00000171772	protein_coding
ENSG00000171773	protein_coding
ENSG00000171777	protein_coding
ENSG00000171790	protein_coding
ENSG00000171791	protein_coding
ENSG00000171792	protein_coding
ENSG00000171793	protein_coding
ENSG00000171794	protein_coding
ENSG00000171798	protein_coding
ENSG00000171804	protein_coding
ENSG00000171806	protein_coding
ENSG00000171811	protein_coding
ENSG00000171812	protein_coding
ENSG00000171813	protein_coding
ENSG00000171817	protein_coding
ENSG00000171819	protein_coding
ENSG00000171823	protein_coding
ENSG00000171824	protein_coding
ENSG00000171827	protein_coding
ENSG00000171840	protein_coding
ENSG00000171843	protein_coding
ENSG00000171847	protein_coding
ENSG00000171848	protein_coding
ENSG00000171853	protein_coding
ENSG00000171858	protein_coding
ENSG00000171860	protein_coding
ENSG00000171861	protein_coding
ENSG00000171862	protein_coding
ENSG00000171863	protein_coding
ENSG00000171864	protein_coding
ENSG00000171865	protein_coding
ENSG00000171867	protein_coding
ENSG00000171872	protein_coding
ENSG00000171873	protein_coding
ENSG00000171877	protein_coding
ENSG00000171885	protein_coding
ENSG00000171903	protein_coding
ENSG00000171914	protein_coding
ENSG00000171916	protein_coding
ENSG00000171928	protein_coding
ENSG00000171931	protein_coding
ENSG00000171940	protein_coding
ENSG00000171943	protein_coding
ENSG00000171951	protein_coding
ENSG00000171953	protein_coding
ENSG00000171954	protein_coding
ENSG00000171960	protein_coding
ENSG00000171962	protein_coding
ENSG00000171970	protein_coding
ENSG00000171984	protein_coding
ENSG00000171988	protein_coding
ENSG00000171989	protein_coding
ENSG00000171992	protein_coding
ENSG00000172000	protein_coding
ENSG00000172005	protein_coding
ENSG00000172006	protein_coding
ENSG00000172007	protein_coding
ENSG00000172009	protein_coding
ENSG00000172014	protein_coding
ENSG00000172016	protein_coding
ENSG00000172020	protein_coding
ENSG00000172023	protein_coding
ENSG00000172031	protein_coding
ENSG00000172037	protein_coding
ENSG00000172046	protein_coding
ENSG00000172053	protein_coding
ENSG00000172057	protein_coding
ENSG00000172058	protein_coding
ENSG00000172059	protein_coding
ENSG00000172061	protein_coding
ENSG00000172062	protein_coding
ENSG00000172071	protein_coding
ENSG00000172073	protein_coding
ENSG00000172081	protein_coding
ENSG00000172086	protein_coding
ENSG00000172113	protein_coding
ENSG00000172115	protein_coding
ENSG00000172116	protein_coding
ENSG00000172123	protein_coding
ENSG00000172137	protein_coding
ENSG00000172139	protein_coding
ENSG00000172155	protein_coding
ENSG00000172156	protein_coding
ENSG00000172159	protein_coding
ENSG00000172164	protein_coding
ENSG00000172167	protein_coding
ENSG00000172171	protein_coding
ENSG00000172172	protein_coding
ENSG00000172175	protein_coding
ENSG00000172179	protein_coding
ENSG00000172183	protein_coding
ENSG00000172197	protein_coding
ENSG00000172201	protein_coding
ENSG00000172209	protein_coding
ENSG00000172215	protein_coding
ENSG00000172216	protein_coding
ENSG00000172232	protein_coding
ENSG00000172236	protein_coding
ENSG00000172239	protein_coding
ENSG00000172243	protein_coding
ENSG00000172244	protein_coding
ENSG00000172247	protein_coding
ENSG00000172250	processed_transcript
ENSG00000172260	protein_coding
ENSG00000172262	protein_coding
ENSG00000172264	protein_coding
ENSG00000172269	protein_coding
ENSG00000172270	protein_coding
ENSG00000172273	protein_coding
ENSG00000172292	protein_coding
ENSG00000172296	protein_coding
ENSG00000172301	protein_coding
ENSG00000172315	protein_coding
ENSG00000172318	protein_coding
ENSG00000172322	protein_coding
ENSG00000172331	protein_coding
ENSG00000172336	protein_coding
ENSG00000172339	protein_coding
ENSG00000172340	protein_coding
ENSG00000172345	protein_coding
ENSG00000172346	protein_coding
ENSG00000172348	protein_coding
ENSG00000172349	protein_coding
ENSG00000172350	protein_coding
ENSG00000172354	protein_coding
ENSG00000172361	protein_coding
ENSG00000172366	protein_coding
ENSG00000172367	protein_coding
ENSG00000172375	protein_coding
ENSG00000172379	protein_coding
ENSG00000172380	protein_coding
ENSG00000172382	protein_coding
ENSG00000172399	protein_coding
ENSG00000172403	protein_coding
ENSG00000172409	protein_coding
ENSG00000172421	protein_coding
ENSG00000172425	protein_coding
ENSG00000172426	protein_coding
ENSG00000172428	protein_coding
ENSG00000172432	protein_coding
ENSG00000172456	protein_coding
ENSG00000172458	protein_coding
ENSG00000172460	unitary_pseudogene
ENSG00000172461	protein_coding
ENSG00000172466	protein_coding
ENSG00000172469	protein_coding
ENSG00000172476	protein_coding
ENSG00000172478	protein_coding
ENSG00000172482	protein_coding
ENSG00000172493	protein_coding
ENSG00000172497	protein_coding
ENSG00000172500	protein_coding
ENSG00000172508	protein_coding
ENSG00000172530	protein_coding
ENSG00000172531	protein_coding
ENSG00000172534	protein_coding
ENSG00000172538	protein_coding
ENSG00000172543	protein_coding
ENSG00000172548	protein_coding
ENSG00000172551	protein_coding
ENSG00000172554	protein_coding
ENSG00000172568	protein_coding
ENSG00000172572	protein_coding
ENSG00000172575	protein_coding
ENSG00000172578	protein_coding
ENSG00000172586	protein_coding
ENSG00000172590	protein_coding
ENSG00000172594	protein_coding
ENSG00000172602	protein_coding
ENSG00000172613	protein_coding
ENSG00000172638	protein_coding
ENSG00000172640	protein_coding
ENSG00000172650	protein_coding
ENSG00000172661	protein_coding
ENSG00000172663	protein_coding
ENSG00000172667	protein_coding
ENSG00000172671	protein_coding
ENSG00000172673	protein_coding
ENSG00000172680	protein_coding
ENSG00000172687	protein_coding
ENSG00000172716	protein_coding
ENSG00000172717	protein_coding
ENSG00000172724	protein_coding
ENSG00000172725	protein_coding
ENSG00000172728	protein_coding
ENSG00000172731	protein_coding
ENSG00000172732	protein_coding
ENSG00000172733	protein_coding
ENSG00000172738	protein_coding
ENSG00000172748	protein_coding
ENSG00000172752	protein_coding
ENSG00000172757	protein_coding
ENSG00000172765	protein_coding
ENSG00000172766	protein_coding
ENSG00000172771	protein_coding
ENSG00000172775	protein_coding
ENSG00000172780	protein_coding
ENSG00000172782	protein_coding
ENSG00000172785	protein_coding
ENSG00000172789	protein_coding
ENSG00000172794	protein_coding
ENSG00000172795	protein_coding
ENSG00000172803	protein_coding
ENSG00000172809	protein_coding
ENSG00000172817	protein_coding
ENSG00000172818	protein_coding
ENSG00000172819	protein_coding
ENSG00000172824	protein_coding
ENSG00000172828	protein_coding
ENSG00000172830	protein_coding
ENSG00000172831	protein_coding
ENSG00000172840	protein_coding
ENSG00000172845	protein_coding
ENSG00000172867	protein_coding
ENSG00000172869	protein_coding
ENSG00000172878	protein_coding
ENSG00000172888	protein_coding
ENSG00000172889	protein_coding
ENSG00000172890	protein_coding
ENSG00000172893	protein_coding
ENSG00000172901	protein_coding
ENSG00000172915	protein_coding
ENSG00000172922	protein_coding
ENSG00000172927	protein_coding
ENSG00000172932	protein_coding
ENSG00000172935	protein_coding
ENSG00000172936	protein_coding
ENSG00000172939	protein_coding
ENSG00000172943	protein_coding
ENSG00000172954	protein_coding
ENSG00000172955	protein_coding
ENSG00000172965	lincRNA
ENSG00000172967	protein_coding
ENSG00000172974	processed_pseudogene
ENSG00000172977	protein_coding
ENSG00000172985	protein_coding
ENSG00000172986	protein_coding
ENSG00000172987	protein_coding
ENSG00000172992	protein_coding
ENSG00000172995	protein_coding
ENSG00000173011	protein_coding
ENSG00000173020	protein_coding
ENSG00000173039	protein_coding
ENSG00000173040	protein_coding
ENSG00000173041	protein_coding
ENSG00000173064	protein_coding
ENSG00000173065	protein_coding
ENSG00000173068	protein_coding
ENSG00000173083	protein_coding
ENSG00000173085	protein_coding
ENSG00000173088	protein_coding
ENSG00000173093	protein_coding
ENSG00000173110	protein_coding
ENSG00000173113	protein_coding
ENSG00000173114	protein_coding
ENSG00000173120	protein_coding
ENSG00000173124	protein_coding
ENSG00000173137	protein_coding
ENSG00000173141	protein_coding
ENSG00000173145	protein_coding
ENSG00000173153	protein_coding
ENSG00000173156	protein_coding
ENSG00000173163	protein_coding
ENSG00000173166	protein_coding
ENSG00000173171	protein_coding
ENSG00000173175	protein_coding
ENSG00000173193	protein_coding
ENSG00000173200	protein_coding
ENSG00000173207	protein_coding
ENSG00000173208	protein_coding
ENSG00000173209	protein_coding
ENSG00000173210	protein_coding
ENSG00000173213	protein_coding
ENSG00000173214	protein_coding
ENSG00000173218	protein_coding
ENSG00000173221	protein_coding
ENSG00000173226	protein_coding
ENSG00000173227	protein_coding
ENSG00000173230	protein_coding
ENSG00000173237	protein_coding
ENSG00000173239	protein_coding
ENSG00000173253	protein_coding
ENSG00000173258	protein_coding
ENSG00000173261	protein_coding
ENSG00000173262	protein_coding
ENSG00000173264	protein_coding
ENSG00000173267	protein_coding
ENSG00000173269	protein_coding
ENSG00000173272	protein_coding
ENSG00000173273	protein_coding
ENSG00000173275	protein_coding
ENSG00000173276	protein_coding
ENSG00000173281	protein_coding
ENSG00000173295	transcribed_unprocessed_pseudogene
ENSG00000173320	protein_coding
ENSG00000173327	protein_coding
ENSG00000173334	protein_coding
ENSG00000173338	protein_coding
ENSG00000173369	protein_coding
ENSG00000173372	protein_coding
ENSG00000173376	protein_coding
ENSG00000173389	protein_coding
ENSG00000173391	protein_coding
ENSG00000173401	protein_coding
ENSG00000173402	protein_coding
ENSG00000173404	protein_coding
ENSG00000173406	protein_coding
ENSG00000173409	protein_coding
ENSG00000173418	protein_coding
ENSG00000173421	protein_coding
ENSG00000173432	protein_coding
ENSG00000173436	protein_coding
ENSG00000173442	protein_coding
ENSG00000173451	protein_coding
ENSG00000173452	protein_coding
ENSG00000173456	protein_coding
ENSG00000173457	protein_coding
ENSG00000173464	protein_coding
ENSG00000173465	protein_coding
ENSG00000173467	protein_coding
ENSG00000173473	protein_coding
ENSG00000173480	protein_coding
ENSG00000173482	protein_coding
ENSG00000173486	protein_coding
ENSG00000173511	protein_coding
ENSG00000173517	protein_coding
ENSG00000173530	protein_coding
ENSG00000173531	protein_coding
ENSG00000173535	protein_coding
ENSG00000173542	protein_coding
ENSG00000173545	protein_coding
ENSG00000173546	protein_coding
ENSG00000173548	protein_coding
ENSG00000173557	protein_coding
ENSG00000173559	protein_coding
ENSG00000173567	protein_coding
ENSG00000173575	protein_coding
ENSG00000173578	protein_coding
ENSG00000173581	protein_coding
ENSG00000173588	protein_coding
ENSG00000173597	protein_coding
ENSG00000173598	protein_coding
ENSG00000173599	protein_coding
ENSG00000173610	protein_coding
ENSG00000173611	protein_coding
ENSG00000173614	protein_coding
ENSG00000173621	protein_coding
ENSG00000173627	protein_coding
ENSG00000173638	protein_coding
ENSG00000173641	protein_coding
ENSG00000173653	protein_coding
ENSG00000173660	protein_coding
ENSG00000173662	protein_coding
ENSG00000173674	protein_coding
ENSG00000173681	protein_coding
ENSG00000173692	protein_coding
ENSG00000173698	protein_coding
ENSG00000173699	protein_coding
ENSG00000173702	protein_coding
ENSG00000173705	protein_coding
ENSG00000173706	protein_coding
ENSG00000173714	protein_coding
ENSG00000173715	protein_coding
ENSG00000173726	protein_coding
ENSG00000173727	lincRNA
ENSG00000173728	protein_coding
ENSG00000173744	protein_coding
ENSG00000173757	protein_coding
ENSG00000173762	protein_coding
ENSG00000173769	protein_coding
ENSG00000173786	protein_coding
ENSG00000173801	protein_coding
ENSG00000173805	protein_coding
ENSG00000173809	protein_coding
ENSG00000173811	antisense
ENSG00000173812	protein_coding
ENSG00000173818	protein_coding
ENSG00000173821	protein_coding
ENSG00000173825	protein_coding
ENSG00000173826	protein_coding
ENSG00000173838	protein_coding
ENSG00000173846	protein_coding
ENSG00000173848	protein_coding
ENSG00000173852	protein_coding
ENSG00000173867	processed_transcript
ENSG00000173868	protein_coding
ENSG00000173875	protein_coding
ENSG00000173876	protein_coding
ENSG00000173889	protein_coding
ENSG00000173890	protein_coding
ENSG00000173894	protein_coding
ENSG00000173898	protein_coding
ENSG00000173905	protein_coding
ENSG00000173914	protein_coding
ENSG00000173915	protein_coding
ENSG00000173917	protein_coding
ENSG00000173918	protein_coding
ENSG00000173926	protein_coding
ENSG00000173928	protein_coding
ENSG00000173930	protein_coding
ENSG00000173933	protein_coding
ENSG00000173947	protein_coding
ENSG00000173950	protein_coding
ENSG00000173960	protein_coding
ENSG00000173988	protein_coding
ENSG00000173991	protein_coding
ENSG00000173992	protein_coding
ENSG00000174004	protein_coding
ENSG00000174007	protein_coding
ENSG00000174010	protein_coding
ENSG00000174013	protein_coding
ENSG00000174015	protein_coding
ENSG00000174021	protein_coding
ENSG00000174028	processed_pseudogene
ENSG00000174032	protein_coding
ENSG00000174038	protein_coding
ENSG00000174059	protein_coding
ENSG00000174080	protein_coding
ENSG00000174099	protein_coding
ENSG00000174106	protein_coding
ENSG00000174109	protein_coding
ENSG00000174123	protein_coding
ENSG00000174125	protein_coding
ENSG00000174130	protein_coding
ENSG00000174132	protein_coding
ENSG00000174136	protein_coding
ENSG00000174137	protein_coding
ENSG00000174151	protein_coding
ENSG00000174156	protein_coding
ENSG00000174165	protein_coding
ENSG00000174171	antisense
ENSG00000174173	protein_coding
ENSG00000174175	protein_coding
ENSG00000174177	protein_coding
ENSG00000174197	protein_coding
ENSG00000174206	protein_coding
ENSG00000174225	protein_coding
ENSG00000174226	protein_coding
ENSG00000174227	protein_coding
ENSG00000174231	protein_coding
ENSG00000174233	protein_coding
ENSG00000174236	protein_coding
ENSG00000174238	protein_coding
ENSG00000174243	protein_coding
ENSG00000174276	protein_coding
ENSG00000174279	protein_coding
ENSG00000174282	protein_coding
ENSG00000174292	protein_coding
ENSG00000174306	protein_coding
ENSG00000174307	protein_coding
ENSG00000174326	protein_coding
ENSG00000174327	protein_coding
ENSG00000174332	protein_coding
ENSG00000174348	protein_coding
ENSG00000174353	transcribed_unprocessed_pseudogene
ENSG00000174358	protein_coding
ENSG00000174365	processed_transcript
ENSG00000174370	protein_coding
ENSG00000174371	protein_coding
ENSG00000174373	protein_coding
ENSG00000174403	antisense
ENSG00000174405	protein_coding
ENSG00000174407	protein_coding
ENSG00000174428	protein_coding
ENSG00000174429	protein_coding
ENSG00000174437	protein_coding
ENSG00000174442	protein_coding
ENSG00000174444	protein_coding
ENSG00000174446	protein_coding
ENSG00000174448	protein_coding
ENSG00000174450	protein_coding
ENSG00000174456	protein_coding
ENSG00000174460	protein_coding
ENSG00000174469	protein_coding
ENSG00000174482	protein_coding
ENSG00000174483	protein_coding
ENSG00000174485	protein_coding
ENSG00000174498	protein_coding
ENSG00000174500	protein_coding
ENSG00000174501	protein_coding
ENSG00000174502	protein_coding
ENSG00000174514	protein_coding
ENSG00000174516	protein_coding
ENSG00000174521	protein_coding
ENSG00000174527	protein_coding
ENSG00000174529	protein_coding
ENSG00000174547	protein_coding
ENSG00000174562	protein_coding
ENSG00000174564	protein_coding
ENSG00000174567	protein_coding
ENSG00000174574	protein_coding
ENSG00000174576	protein_coding
ENSG00000174579	protein_coding
ENSG00000174586	protein_coding
