Ensembl Gene ID	RefSeq ncRNA [e.g. NR_002834]	RefSeq ncRNA predicted [e.g. XR_108264]	Transcript Start (bp)	Transcript End (bp)
ENSG00000184156			132129145	132480310
ENSG00000184156			132120859	132187213
ENSG00000184388			73003517	73005713
ENSG00000184408			120273668	120750331
ENSG00000184408			120740844	120747738
ENSG00000184408			120742321	120747722
ENSG00000184486			98834592	98839490
ENSG00000184845			175440039	175444208
ENSG00000185610			45014672	45051099
ENSG00000185668			38043827	38046794
ENSG00000185737			81875314	82985645
ENSG00000185737			81875341	82985605
ENSG00000185737			81877687	82986967
ENSG00000185737			81877897	82987179
ENSG00000185737			81877961	82985605
ENSG00000185737			81877961	82985605
ENSG00000185737			81877961	82985605
ENSG00000185737			82799742	82985605
ENSG00000185737			82738576	82987179
ENSG00000185742			109422120	109429114
ENSG00000185760			72621792	73198848
ENSG00000185760			72622081	73198851
ENSG00000185760			72622106	73124650
ENSG00000185760			73003996	73042187
ENSG00000185760			73041936	73043261
ENSG00000185760			73120557	73134327
ENSG00000185760			72621843	73198834
ENSG00000185760			72621843	73198834
ENSG00000185760			72621843	73198834
ENSG00000185760			72621843	73198834
ENSG00000185760			72621843	73198834
ENSG00000186047			50711008	50715483
ENSG00000186047			50711901	50843939
ENSG00000186047			50822908	50843696
ENSG00000186288			73077276	73079512
ENSG00000186297			26866363	26949207
ENSG00000186297			26866911	26948752
ENSG00000186297			26867072	26937199
ENSG00000186297			26867120	26877684
ENSG00000186297			26867163	26883215
ENSG00000186297			26867242	26883506
ENSG00000186297			26867245	26914850
ENSG00000186297			26867829	26869296
ENSG00000186297			26868715	26883557
ENSG00000186297			26880543	26883413
ENSG00000186297			26867126	26949207
ENSG00000186675			75782988	75785236
ENSG00000186732			43411196	43507848
ENSG00000186732			43412013	43435167
ENSG00000186732			43416455	43425209
ENSG00000186732			43416616	43419200
ENSG00000186732			43416755	43425225
ENSG00000186732			43412014	43506919
ENSG00000186842			32572238	32575881
ENSG00000186960	NR_026731		28772704	28793234
ENSG00000186960	NR_026732		28772785	28778560
ENSG00000186960			28772795	28813453
ENSG00000186960		XR_432918	28785871	28792803
ENSG00000186960		XR_429236	28785871	28792803
ENSG00000187135			29526499	29564479
ENSG00000187416			104328656	104907232
ENSG00000187416			104328700	104906754
ENSG00000187664			19255641	19262796
ENSG00000187664			19258846	19261683
ENSG00000187672			55508308	56468363
ENSG00000187672		XR_245115	55508311	55610910
ENSG00000187672		XR_245114	55508311	55610910
ENSG00000187672		XR_245113	55508311	55610910
ENSG00000187672		XR_245112	55508311	55610910
ENSG00000187672			55509234	55610910
ENSG00000187672			55510563	55607910
ENSG00000187672			55510563	55647226
ENSG00000187672			55510776	56468337
ENSG00000187672			55510904	55699518
ENSG00000187672			55511140	55766799
ENSG00000187672			55606596	55610893
ENSG00000187672			55734838	56173510
ENSG00000187672			56148988	56173899
ENSG00000187672			56433789	56434747
ENSG00000187672		XR_245116	56434582	56467134
ENSG00000187672			55510776	56468337
ENSG00000188011			241869600	241873819
ENSG00000188011			241869729	241873823
ENSG00000188368			42302098	42310813
ENSG00000188368			42306953	42310288
ENSG00000188368			42308774	42310814
ENSG00000188368			42302132	42310821
ENSG00000188580			123804141	124391044
ENSG00000188580			123804141	124658958
ENSG00000188580			123804141	124825657
ENSG00000188580			124283004	124283271
ENSG00000188580			124121850	124825616
ENSG00000188674			208165343	208181286
ENSG00000188674			208165347	208190073
ENSG00000188674			208165355	208190024
ENSG00000188674			208165376	208183024
ENSG00000188674			208165478	208187004
ENSG00000188674			208171006	208187016
ENSG00000188674			208182972	208189985
ENSG00000189195			92080305	92139946
ENSG00000189195			92080336	92147836
ENSG00000189275	NR_038365		131772398	131790199
ENSG00000196090			42072752	43189733
ENSG00000196090			42072752	43189733
ENSG00000196090			42072752	43189733
ENSG00000196090			42072752	43189842
ENSG00000196090			42072752	43189969
ENSG00000196090			42072752	43189970
ENSG00000196090			42072774	43189917
ENSG00000196090			42080879	43189917
ENSG00000196090			42885842	42966419
ENSG00000196090			42080879	42472562
ENSG00000196090			42677866	42791467
ENSG00000196090			42072774	42472569
ENSG00000196277			6770001	7146656
ENSG00000196277			6770069	7306609
ENSG00000196277			6861115	7693670
ENSG00000196277			6861115	7741511
ENSG00000196277			6861115	7741533
ENSG00000196277			6861240	7693686
ENSG00000196277			6861240	7693686
ENSG00000196277			6861240	7693686
ENSG00000196277			6862743	7306652
ENSG00000196277			7298577	7415164
ENSG00000196277			7298683	7682335
ENSG00000196277			7403050	7578490
ENSG00000196277			7451781	7636441
ENSG00000196277		XR_159402	7693633	7694463
ENSG00000196277			7146446	7693670
ENSG00000196361			11451326	11481033
ENSG00000196361			11454403	11480625
ENSG00000196361			11466176	11480697
ENSG00000196361			11480253	11481046
ENSG00000197177			133070929	133131675
ENSG00000197177			133087905	133131675
ENSG00000197177			133102246	133131428
ENSG00000197430			96343216	96359302
ENSG00000197430			96343222	96357159
ENSG00000197430			96343222	96359365
ENSG00000197430			96343222	96353455
ENSG00000197430			96343222	96359365
ENSG00000197430			96343222	96359365
ENSG00000197901			62936385	62984824
ENSG00000197901			62976597	62984983
ENSG00000197901			62976602	62984957
ENSG00000197901			62976794	62984690
ENSG00000197901			62976794	62984690
ENSG00000197901			62979868	62983892
ENSG00000198010			1501366	1708476
ENSG00000198010			1548644	1701985
ENSG00000198010			1676537	1678763
ENSG00000198010			1678300	1688429
ENSG00000198010			1678371	1680846
ENSG00000198010			1501366	1708474
ENSG00000198216			181413102	181716129
ENSG00000198216			181483311	181652094
ENSG00000198216			181483580	181801580
ENSG00000198216			181483580	181808084
ENSG00000198216			181483738	181798912
ENSG00000198216			181483745	181798959
ENSG00000198216			181483745	181806778
ENSG00000198216			181483745	181798959
ENSG00000198216			181483745	181806778
ENSG00000198216			181483745	181806778
ENSG00000198673			61708259	62192842
ENSG00000198673			61708274	62258823
ENSG00000198673			61708277	61827233
ENSG00000198673			61708277	62260144
ENSG00000198673			61710123	62191436
ENSG00000198673			61753678	62260170
ENSG00000198673			61753724	62104928
ENSG00000198673			61754872	62136036
ENSG00000198673			62070422	62259754
ENSG00000198673			62206889	62258955
ENSG00000198673			62242431	62260113
ENSG00000198673			62242431	62260137
ENSG00000198673			62242433	62259728
ENSG00000198673			62255165	62259039
ENSG00000198673			62258226	62260141
ENSG00000198673			62258784	62279150
ENSG00000198673			61708264	61867431
ENSG00000198822			86643914	86864884
ENSG00000198822			86644534	86786691
ENSG00000198822			86644842	86864422
ENSG00000198822			86644845	86765406
ENSG00000198822			86710099	86765389
ENSG00000198883			152988824	152992214
ENSG00000198883			152991179	152992786
ENSG00000198883			152988825	152994127
ENSG00000198883			152988825	152992217
ENSG00000198883			152988825	152992217
ENSG00000198963			74497365	74693177
ENSG00000198963			74615600	74687201
ENSG00000202025			186311825	186311928
ENSG00000203876			109941271	109953891
ENSG00000203876			109945572	109953891
ENSG00000203877			83853266	83857515
ENSG00000203877			83853592	83857515
ENSG00000204092	NR_038887		40344344	40346151
ENSG00000204241	NR_027276		134032272	134041248
ENSG00000204241			134032387	134039830
ENSG00000204241			134032652	134038975
ENSG00000204241			134032796	134040267
ENSG00000204241			134032805	134046849
ENSG00000204241			134037109	134039939
ENSG00000204241			134038643	134041248
ENSG00000204352			93318199	93346414
ENSG00000204624			11479166	11481960
ENSG00000204624			11479238	11537584
ENSG00000204624			11533676	11537225
ENSG00000204655			29656981	29672372
ENSG00000204655			29657002	29666260
ENSG00000204655			29657003	29672111
ENSG00000204655			29657092	29672372
ENSG00000204655			29657130	29659924
ENSG00000204655			29657210	29671185
ENSG00000204655			29657210	29671185
ENSG00000204655			29657210	29671185
ENSG00000204655			29657210	29671185
ENSG00000204655			29657210	29671718
ENSG00000204655			29657210	29671718
ENSG00000204655			29657210	29671718
ENSG00000204655			29657210	29671718
ENSG00000204655			29657210	29672372
ENSG00000204655			29657216	29663995
ENSG00000204655			29657216	29664735
ENSG00000204655			29659319	29671718
ENSG00000204655			29659319	29672372
ENSG00000204655			29670117	29670941
ENSG00000204869			46039748	46041016
ENSG00000204869			46039824	46077094
ENSG00000204869			46040323	46062928
ENSG00000204869	NR_125344		46057674	46077118
ENSG00000205035	NR_027044		49558546	49810417
ENSG00000205035			49560818	49810417
ENSG00000205035			49560818	49810419
ENSG00000205037		XR_433310	88088041	88100959
ENSG00000205037		XR_109336	88088041	88100959
ENSG00000205037		XR_424744	88088041	88100959
ENSG00000205037	NR_120310		88099409	88100985
ENSG00000205279			127649044	127658630
ENSG00000205279			127653015	127653691
ENSG00000205279			127653049	127658630
ENSG00000205279			127657423	127658630
ENSG00000205562		XR_172053	85524432	85529988
ENSG00000205562		XR_110231	85524432	85529988
ENSG00000205562		XR_111451	85524432	85529988
ENSG00000205927			33025845	33029196
ENSG00000205927			33025935	33027049
ENSG00000205927			33025935	33029196
ENSG00000206140			21466423	21469935
ENSG00000206140			21467262	21469933
ENSG00000206140			21467391	21471269
ENSG00000206140			21467392	21469933
ENSG00000206140			21467465	21469925
ENSG00000206140			21467620	21469267
ENSG00000206140			21467916	21469172
ENSG00000206140			21468098	21469925
ENSG00000206140			21468288	21469919
ENSG00000206140			21468747	21469935
ENSG00000206140			21468756	21469717
ENSG00000206140			21466450	21467023
ENSG00000206140			21467140	21469935
ENSG00000206140			21469148	21469935
ENSG00000207217			6016877	6017011
ENSG00000207480			88330176	88330278
ENSG00000207636	NR_030360		75353611	75353685
ENSG00000210112			4402	4469
ENSG00000210154			7518	7585
ENSG00000210156			8295	8364
ENSG00000210176			12138	12206
ENSG00000210191			12266	12336
ENSG00000211574	NR_030528		100852390	100852487
ENSG00000213411			30539597	30543461
ENSG00000213640			64862999	64864370
ENSG00000213888	NR_120386	XR_433721	31346777	31348719
ENSG00000213888	NR_120386	XR_430460	31346777	31348719
ENSG00000213888	NR_120386	XR_425338	31346777	31348719
ENSG00000213888			31346886	31347406
ENSG00000213938			199659551	199660729
ENSG00000214353			70755098	70773251
ENSG00000214353	NR_034083		70755133	70773242
ENSG00000214376			93818232	93850531
ENSG00000214376			93818807	93820759
ENSG00000214376			93820564	93822073
ENSG00000214391			90282560	90284172
ENSG00000214659			65726939	65728214
ENSG00000214694			38889880	38975449
ENSG00000214694			38928780	38931309
ENSG00000214694			38957910	38973943
ENSG00000214694			38958055	38960071
ENSG00000214694			38960504	38973869
ENSG00000214694			38960505	38973253
ENSG00000214694			38960561	38969641
ENSG00000214694			38919363	38975445
ENSG00000214725	NR_024370		29863593	29868053
ENSG00000214725	NR_015396		29863834	29868047
ENSG00000216863	NR_026970		6346465	6622744
ENSG00000216863			6360591	6622695
ENSG00000216863			6366132	6587193
ENSG00000216863			6475306	6492984
ENSG00000216863			6620847	6622771
ENSG00000216863			6620964	6622697
ENSG00000216901			28176188	28176674
ENSG00000217801		XR_241052	1059734	1066456
ENSG00000217801			1061020	1066005
ENSG00000217801			1063079	1066456
ENSG00000217801			1063079	1069355
ENSG00000217801			1064495	1066274
ENSG00000217801			1064518	1066441
ENSG00000218416			240449315	240451543
ENSG00000218416			240449418	240456714
ENSG00000218416	NR_024014		240449419	240456700
ENSG00000218416			240450763	240452431
ENSG00000220575	NR_038945		155067067	155071557
ENSG00000220575			155070427	155071557
ENSG00000221533	NR_036260		154887360	154887458
ENSG00000221533	NR_036259		154887360	154887458
ENSG00000221533	NR_036049		154887360	154887458
ENSG00000221625			98605874	98605960
ENSG00000221870			145827410	145829850
ENSG00000221986			109292365	109296353
ENSG00000221986			109292365	109307041
ENSG00000221986			109292515	109306995
ENSG00000222044			38032165	38034228
ENSG00000223548		XR_251869	132003592	132007022
ENSG00000223548		XR_246584	132003592	132007022
ENSG00000223548		XR_249831	132003592	132007022
ENSG00000223812	NR_120606		191557324	191590356
ENSG00000223812			191568535	191573509
ENSG00000224076			161422659	161423135
ENSG00000224076			161422659	161423577
ENSG00000224165			24971390	24972822
ENSG00000224165			24971442	25035750
ENSG00000224165			24972126	25027517
ENSG00000224165	NR_034113		24972126	25039694
ENSG00000224165			24972144	25035664
ENSG00000224165			24972165	24972822
ENSG00000224165			24972183	24972830
ENSG00000224167			112850028	112877871
ENSG00000224167			112850076	112877867
ENSG00000224183			25294164	25294643
ENSG00000224222			69994626	70007836
ENSG00000224243	NR_120394		112107119	112108015
ENSG00000224272		XR_431553	241808312	241810637
ENSG00000224272		XR_251305	241808312	241810637
ENSG00000224272		XR_430641	241808312	241810637
ENSG00000224272		XR_241444	241808312	241810637
ENSG00000224272		XR_425550	241808312	241810637
ENSG00000224272		XR_249332	241808312	241810637
ENSG00000224272			241809110	241810623
ENSG00000224272			241809698	241812016
ENSG00000224550			107505203	107505448
ENSG00000224592			38047314	38105734
ENSG00000224592			38047425	38119025
ENSG00000224731			80028012	80030551
ENSG00000224795		XR_252999	131662131	131663583
ENSG00000224795		XR_246503	131662131	131663583
ENSG00000224795		XR_247755	131662131	131663583
ENSG00000224883			41981304	41982217
ENSG00000224924	NR_109787		20742590	20803063
ENSG00000224924	NR_024090		20742595	20803098
ENSG00000224924	NR_109786		20742921	20803070
ENSG00000224924	NR_109788		20742921	20803216
ENSG00000224924			20743739	20803086
ENSG00000224940			128350325	128361604
ENSG00000224940			128350354	128359635
ENSG00000224940			128352117	128361681
ENSG00000224940			128359367	128361629
ENSG00000224940			128359375	128361685
ENSG00000224940			128350326	128361685
ENSG00000224940			128350856	128361685
ENSG00000224982			119593459	119643066
ENSG00000224982			119593914	119640813
ENSG00000225110			153317683	153320686
ENSG00000225140		XR_432526	628638	631255
ENSG00000225140		XR_428654	628638	631255
ENSG00000225140		XR_247467	628638	631255
ENSG00000225383			10784437	10794957
ENSG00000225383			10784437	10794967
ENSG00000225383			10784438	10794980
ENSG00000225383	NR_027082		10784439	10794914
ENSG00000225554			241424292	241433328
ENSG00000225554			241424398	241433492
ENSG00000225877	NR_036584		42821863	42826878
ENSG00000225953			199457700	199459892
ENSG00000225953			199457837	199476504
ENSG00000225953	NR_026830		199468098	199472756
ENSG00000225953			199468886	199470153
ENSG00000225953			199469896	199476935
ENSG00000226083	NR_038419		18001786	18010562
ENSG00000226083			18003104	18007270
ENSG00000226155			195912049	195913986
ENSG00000226155			195912094	195913264
ENSG00000226308		XR_253996	57266797	57282998
ENSG00000226308		XR_244202	57266797	57282998
ENSG00000226308		XR_248958	57266797	57282998
ENSG00000226308			57266802	57280485
ENSG00000226762			3240371	3257210
ENSG00000226852			28867575	28871267
ENSG00000226920			229440284	229441020
ENSG00000227392	NR_024562		35059059	35106304
ENSG00000227757			32913649	33071104
ENSG00000228408			149217926	149221287
ENSG00000228408	NR_125861		149218001	149230159
ENSG00000228408		XR_250046	149218698	149244072
ENSG00000228484	NR_120628	XR_432651	114764788	114779903
ENSG00000228484	NR_120628	XR_428814	114764788	114779903
ENSG00000228484	NR_120628	XR_424169	114764788	114779903
ENSG00000228528		XR_251140	104703758	104705509
ENSG00000228528		XR_244909	104703758	104705509
ENSG00000228528		XR_249175	104703758	104705509
ENSG00000228620		XR_254093	38424288	38427336
ENSG00000228620		XR_244434	38424288	38427336
ENSG00000228971			95510116	95514729
ENSG00000228971			95510167	95782342
ENSG00000228971	NR_110622		95510340	95515464
ENSG00000228971	NR_110621		95510340	95515464
ENSG00000229122			27061038	27061815
ENSG00000229203			131829801	131832031
ENSG00000229278			99651989	99653905
ENSG00000229407			179816184	179817424
ENSG00000229407			179816184	179818191
ENSG00000229520			112106095	112106882
ENSG00000230269	NR_038296		3182744	3195747
ENSG00000230269	NR_038295		3182744	3195756
ENSG00000230453			33524394	33573001
ENSG00000230453			33528632	33533847
ENSG00000230453			33533442	33539558
ENSG00000230453			33533486	33541227
ENSG00000230453			33536887	33547949
ENSG00000230453			33548832	33573009
ENSG00000230453			33566972	33568885
ENSG00000230453			33567103	33569126
ENSG00000230641	NR_046548		27172259	27182998
ENSG00000230839			1804016	1817606
ENSG00000230916			126471705	126472403
ENSG00000231133			63095493	63102319
ENSG00000231133	NR_003245		63095493	63102319
ENSG00000231233	NR_108036		104351591	104353575
ENSG00000231437			111989770	111991123
ENSG00000231437			111990296	111991173
ENSG00000231437			111990536	111998842
ENSG00000231533			79420297	79421305
ENSG00000231852			32038265	32041670
ENSG00000231852			32038327	32039824
ENSG00000231852			32038340	32041642
ENSG00000231852			32038365	32041642
ENSG00000231852			32038365	32041642
ENSG00000231852			32038370	32039115
ENSG00000231852			32038370	32041186
ENSG00000231852			32038382	32039433
ENSG00000231852			32038415	32039484
ENSG00000231852			32038415	32039606
ENSG00000231852			32038415	32041642
ENSG00000231852			32038416	32039640
ENSG00000231852			32038583	32039756
ENSG00000231852			32038751	32039823
ENSG00000231852			32039214	32039972
ENSG00000231963	NR_110398		73080167	73084635
ENSG00000232406			36148726	36155760
ENSG00000232406		XR_253962	36150413	36155733
ENSG00000232406		XR_244171	36150413	36155733
ENSG00000232406		XR_248923	36150413	36155733
ENSG00000232938	NR_029406	XR_251310	83226897	83240804
ENSG00000232938			83239926	83240391
ENSG00000233123	NR_103749		101562779	101568971
ENSG00000233123	NR_103748		101565306	101569006
ENSG00000233123	NR_103747		101565317	101568976
ENSG00000233196			186580515	186581191
ENSG00000233393			36104881	36109690
ENSG00000233427			28870483	28877336
ENSG00000233452			146841901	146915885
ENSG00000233452	NR_034115		146842566	147204540
ENSG00000233452			146843114	147204614
ENSG00000233452			146850159	146851005
ENSG00000233452			146860657	147131918
ENSG00000233452			146861806	147119463
ENSG00000233452			146864459	146911606
ENSG00000233452			146911826	147131986
ENSG00000233452			147119417	147202467
ENSG00000233487			196983890	196986942
ENSG00000233487			196986676	196987558
ENSG00000233508			43190101	43202599
ENSG00000233508			43190222	43201371
ENSG00000233670			10822475	10838445
ENSG00000233735			240177839	240179644
ENSG00000233735			240177839	240179644
ENSG00000233755			25043707	25113119
ENSG00000233755			25110458	25113120
ENSG00000233850			95025193	95026709
ENSG00000233932			48191539	48203756
ENSG00000234056	NR_120428		25172828	25180079
ENSG00000234177			104746638	104755755
ENSG00000234177	NR_038231		104746640	104757719
ENSG00000234177			104749384	104754875
ENSG00000234336			28180322	28240764
ENSG00000234336			28180457	28240731
ENSG00000234336			28239884	28243917
ENSG00000234527			66303871	66323561
ENSG00000234688			36703918	36721472
ENSG00000234917			42678735	42681659
ENSG00000234919			195569628	195572970
ENSG00000234921			124031624	124032524
ENSG00000235597			104433267	104520832
ENSG00000235597			104434362	104507831
ENSG00000235597			104434366	104506105
ENSG00000235597	NR_015399		104434378	104512757
ENSG00000235652	NR_038246		145814912	145886585
ENSG00000235652	NR_038245		145814912	145886585
ENSG00000235652			145815241	145883439
ENSG00000235652			145815298	145855086
ENSG00000235652			145815298	145871493
ENSG00000235652			145815298	145883593
ENSG00000235652			145815298	145883661
ENSG00000235903			46052806	46096531
ENSG00000235903		XR_425026	46052848	46100024
ENSG00000235903		XR_425025	46052848	46100024
ENSG00000235903	NR_046227		46052848	46101347
ENSG00000235903	NR_046226		46052848	46101347
ENSG00000235903			46052902	46113332
ENSG00000235961			153072482	153075018
ENSG00000235961			153073010	153075016
ENSG00000236066			113008254	113047055
ENSG00000236066			113033673	113047055
ENSG00000236279			139523856	139544984
ENSG00000236279			139524082	139544250
ENSG00000236279			139539153	139544984
ENSG00000236668		XR_171808	124006277	124009396
ENSG00000236668		XR_108995	124006277	124009396
ENSG00000236668		XR_113263	124006277	124009396
ENSG00000236682			127389130	127400580
ENSG00000236939	NR_027071		103132963	103141342
ENSG00000236939			103132966	103141475
ENSG00000237082			100623875	100624429
ENSG00000237166	NR_037886		200712305	200735177
ENSG00000237418			196298061	196298215
ENSG00000237481			229319403	229323087
ENSG00000237515			12901620	13240413
ENSG00000237515			12901757	12911650
ENSG00000237515			12902879	12908910
ENSG00000237515			13082380	13235293
ENSG00000238194	NR_040513		59626464	59628279
ENSG00000238194			59626481	59628289
ENSG00000238276			118241564	118242074
ENSG00000238276			118241643	118247873
ENSG00000238276			118241645	118247873
ENSG00000238276			118241652	118267710
ENSG00000239922			147940004	147943014
ENSG00000239922			147940020	148006755
ENSG00000240694			26504686	26514092
ENSG00000240694			26508813	26513883
ENSG00000240694			26508859	26513900
ENSG00000240694			26508865	26513015
ENSG00000240694			26508889	26512967
ENSG00000240694			26508961	26513872
ENSG00000240694			26509012	26514092
ENSG00000240694			26509172	26513872
ENSG00000241278			125848223	125909372
ENSG00000241563			10449719	10451902
ENSG00000242759			106836811	107240632
ENSG00000242759			107109790	107129991
ENSG00000242759			107109790	107129991
ENSG00000242759			107109790	107240589
ENSG00000242759	NR_028303		107109790	107240638
ENSG00000242759			107111485	107240627
ENSG00000242759			107111866	107240641
ENSG00000242808			180989770	181057244
ENSG00000242808			180989781	181175819
ENSG00000242808			181056680	181740025
ENSG00000242808			181056685	181699784
ENSG00000242808			181174890	181700044
ENSG00000242808			181175025	181563855
ENSG00000242808			181175144	181739657
ENSG00000242808			181550754	181739687
ENSG00000242808			181550755	181631004
ENSG00000242808			181550779	181699796
ENSG00000242808			181550794	181671612
ENSG00000242808			181563456	181630890
ENSG00000242808			181563710	181671741
ENSG00000242808	NR_075091		181563721	181742473
ENSG00000242808			181610334	181739693
ENSG00000242808			181610363	181741230
ENSG00000242808			181610524	181739873
ENSG00000242808			181610529	181790946
ENSG00000242808			181610541	181699880
ENSG00000242808			181610609	181710295
ENSG00000242808			181699493	181740079
ENSG00000242808			181699496	181739998
ENSG00000242808			181699594	181700100
ENSG00000242808			181699595	181709850
ENSG00000242808			181699595	181739670
ENSG00000242808			181699595	181739721
ENSG00000242808			181699595	181739830
ENSG00000242808			181699595	181741195
ENSG00000242808			181699595	181783836
ENSG00000242808			181699595	181790932
ENSG00000242808			181699595	181814303
ENSG00000242808			181699598	181778661
ENSG00000242808			181699599	181836805
ENSG00000242808			181699840	181836880
ENSG00000242808			181825628	181836879
ENSG00000242808			181610861	181610929
ENSG00000243389			112589040	112614431
ENSG00000244493			143381338	143382161
ENSG00000245526			88507546	88684808
ENSG00000245526			88540511	88611776
ENSG00000245526			88540727	88678445
ENSG00000245526			88540728	88678445
ENSG00000245526			88540831	88659835
ENSG00000245526			88540847	88684805
ENSG00000245526	NR_015436		88540884	88684825
ENSG00000245526	NR_030741		88664445	88673325
ENSG00000245526	NR_024384		88664445	88673325
ENSG00000245526	NR_030741		88664445	88673339
ENSG00000245526	NR_030741		88664446	88684936
ENSG00000245526	NR_024383		88664446	88684936
ENSG00000245526	NR_030741		88666320	88676298
ENSG00000245526			88666879	88684770
ENSG00000245526			88666954	88672696
ENSG00000245526			88667274	88678448
ENSG00000245526			88667342	88691041
ENSG00000245526			88667353	88684823
ENSG00000246375		XR_251609	88284942	88331421
ENSG00000246375		XR_244670	88284942	88331421
ENSG00000246375		XR_249622	88284942	88331421
ENSG00000246731	NR_026914		74209980	74213321
ENSG00000246731			74211486	74213342
ENSG00000246731			74212674	74213308
ENSG00000247081			103156990	103172027
ENSG00000247081	NR_109954		103165509	103172140
ENSG00000247081			103165929	103285907
ENSG00000247081			103190964	103298382
ENSG00000247081			103191229	103202870
ENSG00000247081			103245778	103285907
ENSG00000247081			103246473	103298763
ENSG00000247081			103267396	103285902
ENSG00000247081			103268268	103285905
ENSG00000247081			103285733	103298772
ENSG00000247970			99604556	99625740
ENSG00000248079	NR_038251		35546195	35859001
ENSG00000248079			35546383	35858303
ENSG00000248079			35856477	35858302
ENSG00000248285			63957893	63981043
ENSG00000248455			17404019	17441694
ENSG00000248455			17404146	17441678
ENSG00000248455			17436737	17441678
ENSG00000248469	NR_103794		176049678	176062021
ENSG00000248587	NR_103441		37840438	37874894
ENSG00000248587	NR_103442		37869907	37874894
ENSG00000248587			37873425	37875799
ENSG00000248794			81242330	81242599
ENSG00000248839			98522570	98525334
ENSG00000248859	NR_108030		176743205	176743871
ENSG00000249106		XR_431813	175790307	175812189
ENSG00000249106		XR_251705	175790307	175812189
ENSG00000249106		XR_427642	175790307	175812189
ENSG00000249106		XR_244765	175790307	175812189
ENSG00000249106		XR_425815	175790307	175812189
ENSG00000249106		XR_249708	175790307	175812189
ENSG00000249109		XR_251923	177782197	177794396
ENSG00000249109		XR_245301	177782197	177794396
ENSG00000249306			174336295	174526454
ENSG00000249306			174336354	174528715
ENSG00000249306	NR_125806		174336495	174527045
ENSG00000249306			174503683	174526380
ENSG00000249306			174503815	174520665
ENSG00000249306			174517759	174532457
ENSG00000249436	NR_120607		57614389	57617431
ENSG00000249853			114055586	114343045
ENSG00000249853			114167477	114168450
ENSG00000249853			114055586	114062877
ENSG00000249896	NR_037863		6200733	6238317
ENSG00000249937			17684584	17955857
ENSG00000249937		XR_251761	17850259	17929636
ENSG00000249937		XR_241747	17850259	17929636
ENSG00000249937		XR_249752	17850259	17929636
ENSG00000249937			17919228	17955837
ENSG00000250166			22601425	22618867
ENSG00000250241			133075311	133096826
ENSG00000250241		XR_433541	133093860	133149113
ENSG00000250241		XR_430174	133093860	133149113
ENSG00000250241			133140581	133149116
ENSG00000250584	NR_125810		1363582	1380067
ENSG00000250584			1363626	1380048
ENSG00000250584			1364114	1368395
ENSG00000250686			61630233	61681049
ENSG00000250969			143286293	143329858
ENSG00000251239		XR_253693	50627032	50631940
ENSG00000251239		XR_243718	50627032	50631940
ENSG00000251372			138309711	138313720
ENSG00000251372	NR_051987		138309712	138424344
ENSG00000251372			138309742	138349833
ENSG00000251372			138309742	138424149
ENSG00000251442			78645903	78663304
ENSG00000251442			78645994	78680895
ENSG00000251442			78646089	78663144
ENSG00000251442	NR_038307		78646184	78682663
ENSG00000251442	NR_038304		78646184	78682663
ENSG00000251442	NR_038303		78646186	78682392
ENSG00000251442	NR_038308		78646217	78682699
ENSG00000251442	NR_038306		78646217	78682699
ENSG00000251442	NR_038305		78646217	78682699
ENSG00000251621			161424015	161428774
ENSG00000252793			146586099	146586200
ENSG00000252821			33001950	33002054
ENSG00000253230			9900064	9901200
ENSG00000253230	NR_024281		9900064	9903329
ENSG00000253230			9900064	9903397
ENSG00000253230	NR_029668		9903167	9904210
ENSG00000253230			9903461	9905366
ENSG00000253661			76491200	76683156
ENSG00000253661	NR_024360		76610881	76683278
ENSG00000253661			76611376	76615321
ENSG00000253661			76611674	76615028
ENSG00000253661			76615192	76616441
ENSG00000253696			1971397	1976478
ENSG00000253730			50158333	50161276
ENSG00000253846			141412987	141417448
ENSG00000253846			141413176	141512979
ENSG00000254081	NR_033893		65527008	65562780
ENSG00000254092			20952645	20973877
ENSG00000254187			167653228	167660481
ENSG00000254348			47189305	47189560
ENSG00000254370			28415524	28420055
ENSG00000254373			160258253	160258585
ENSG00000254377	NR_034102		64373328	64378834
ENSG00000254377	NR_109792		64373328	64383787
ENSG00000254377			64377327	64378435
ENSG00000254377			64377333	64378478
ENSG00000254377			64377960	64383286
ENSG00000254427			45355371	45366121
ENSG00000254427	NR_120558		45355500	45356653
ENSG00000254427	NR_120557		45355501	45356648
ENSG00000254585			23643544	23647841
ENSG00000255082	NR_049724		88504576	88524054
ENSG00000255082			88511748	88512361
ENSG00000255129			113278437	113283990
ENSG00000255129			113278553	113314424
ENSG00000255129			113279383	113314437
ENSG00000255202			33665220	33696701
ENSG00000255384			118433121	118435206
ENSG00000255693	NR_033988		64883394	64977522
ENSG00000255693			64883774	64974611
ENSG00000255916	NR_120467	XR_253144	132329850	132331575
ENSG00000255916	NR_120467	XR_245354	132329850	132331575
ENSG00000255916	NR_120467	XR_247894	132329850	132331575
ENSG00000256193			127915372	127951510
ENSG00000256193			127915442	127951450
ENSG00000256193			127915472	127951552
ENSG00000256422			104445868	104609296
ENSG00000256422			104539931	104609321
ENSG00000256422	NR_120585		104568530	104609302
ENSG00000256448			73405297	73410672
ENSG00000256448			73405297	73410682
ENSG00000256577	NR_120475		203642	205094
ENSG00000256982			89046172	89052965
